sector_name,dataset_id,row_id,dataset_name,publisher,dataset_type,information_requirements_satisfied,related_gpc_sector,geographic_coverage,geographic_granularity,granularity_class,temporal_coverage,update_frequency,data_format,open_restricted,license,api_available,download_url,documentation_url,short_description,limitations,confidence_level,authoritative_tier
Energy industries,MN-003,MN-003-I.4,EPA Greenhouse Gas Reporting Program (GHGRP) / FLIGHT — Minnesota facilities,U.S. Environmental Protection Agency (EPA),Emissions,"Facility-level direct GHG for large emitters (≥25 kt CO2e typical threshold): power plants, industrial, landfills, some suppliers; mappable to counties/cities",I.4,Minnesota facilities,Facility lat/lon; aggregable to county/city,facility_or_asset,2010–present (annual reporting years),Annual,CSV / FLIGHT web / Envirofacts,Open,U.S. Government work / EPA terms,Yes (Envirofacts / FLIGHT exports),https://www.epa.gov/ghgreporting/data-sets,https://ghgdata.epa.gov/ghgp/main.do,Best facility-scale emissions layer for Minnesota cities with large point sources.,Threshold leaves small/medium sources out; not complete community inventory; supplier vs direct emissions need careful GPC Scope mapping.,High,Primary official
Energy industries,MN-004,MN-004-I.4,EIA State Energy Data System (SEDS) — Minnesota,U.S. Energy Information Administration (EIA),Activity,"State energy consumption by fuel and sector (residential, commercial, industrial, transportation, electric power); petroleum, natural gas, electricity, renewables",I.4,Minnesota,State,state_or_province,1960–latest (~2023); annual,Annual,CSV / API,Open,U.S. Government work / EIA terms,Yes (EIA API),https://www.eia.gov/state/seds/,https://www.eia.gov/state/seds/seds-technical-notes-complete.php,Core state energy balance activity for stationary energy and transport fuels.,State aggregates — municipal apportionment needed; not customer-class meter extracts for city boundaries.,High,Primary official
Energy industries,MN-005,MN-005-I.4,EIA Form EIA-861 / electricity sales & customers by utility (Minnesota),U.S. Energy Information Administration (EIA),Activity,Retail electricity sales (MWh) and customers by utility and sector class; utility service territories covering MN cities,I.4,"Minnesota utilities (IOU, coop, municipal)",Utility service territory (not exact city polygons),state_or_province,1990–latest annual files,Annual,XLSX / CSV,Open,U.S. Government work / EIA terms,Partial,https://www.eia.gov/electricity/data/eia861/,https://www.eia.gov/electricity/data/eia861/,Utility-class electricity activity; primary Scope 2 foundation when paired with eGRID factors.,Service territory ≠ city boundary (esp. Twin Cities multi-utility / municipal edges); need utility GIS or city extracts for true GPC city inventories.,High,Primary official
Energy industries,MN-006,MN-006-I.4,Minnesota Department of Commerce — Electric & Natural Gas Utility Annual Reports (Rules 7610),Minnesota Department of Commerce (Division of Energy Resources),Activity,Mandatory utility filings: electric sales by customer class; natural gas sales by category; natural gas delivered by county (GasByCounty); forecasts,I.4,Minnesota utility service areas; gas by county,Utility / county (gas); customer class,state_or_province,Annual reporting cycle (ongoing; historic Utility Data Book examples),Annual filings,XLSX filings / PDF compilations / eDockets,Mixed (many public dockets; some trade-secret redactions),Minnesota public utility reporting / Commerce terms,No (eDockets / forms),https://mn.gov/commerce/energy/industry-government/utilities/,https://www.revisor.mn.gov/rules/7610/,State-mandated utility activity reporting — stronger class detail than national SEDS for MN program design.,Not a single tidy open API; city-boundary extracts often still require utility data-sharing agreements; large-customer lists may be trade secret.,High,Primary official / utility
Energy industries,MN-007,MN-007-I.4,EPA eGRID — electricity emission factors (MROW / Minnesota plants),U.S. Environmental Protection Agency (EPA),Hybrid,Grid subregion and plant-level CO2/CH4/N2O emission rates for Scope 2 electricity; Minnesota plants in MROW and neighboring regions,I.4,U.S. grid subregions incl. MROW; MN generation plants,Grid subregion / plant,modeled_grid,Biennial eGRID years (e.g. 2018–2023 releases),Approximately biennial,XLSX / CSV,Open,U.S. Government work / EPA terms,No (file download),https://www.epa.gov/egrid,https://www.epa.gov/egrid/egrid-questions-and-answers,Standard U.S. emission factors for city electricity Scope 2 calculations.,Subregion average may differ from utility-specific residual mix / REC accounting used by Minneapolis/Xcel programs.,High,Primary official
Energy industries,MN-011,MN-011-I.4,Twin Cities MSA Greenhouse Gas Inventory (Metropolitan Council CPRG),Metropolitan Council (EPA CPRG-funded),Emissions,"Open, reproducible regional GHG inventory for Twin Cities MSA — energy, transportation, industrial, waste, agriculture, natural systems; county breakdowns; methods + R code",I.4,Twin Cities Metropolitan Statistical Area,MSA; county,city_or_municipality,2005–2022 emphasis (2022 headline totals); methods evolving with CCAP,Living Quarto book / continuous updates toward CCAP,Quarto HTML / R scripts / data files on GitHub,Open,Project documentation (EPA assistance agreement noted); code/data on GitHub,No (GitHub files),https://metropolitan-council.github.io/ghg-cprg/,https://github.com/Metropolitan-Council/ghg-cprg,Best regional city-scale emissions product in Minnesota — open methods and county profiles.,MSA/county grain — not every municipality as a CIRIS/GPC BASIC file; methodology continues to update.,High,National program
Energy industries,MN-012,MN-012-I.4,City of Minneapolis community-wide GHG emissions inventory,City of Minneapolis (Sustainability),Emissions,"Published citywide GHG inventory updates (e.g. 2020 update vs 2006 baseline) covering electricity, natural gas, transportation, solid waste, wastewater",I.4,City of Minneapolis,City,city_or_municipality,Baseline 2006; updates including 2019–2020 published materials,Periodic city sustainability reporting,PDF / web narrative,Open,City of Minneapolis public documents,No,https://www2.minneapolismn.gov/media/content-assets/www2-documents/residents/2020-GHG-Emissions-Inventory.pdf,https://www2.minneapolismn.gov/government/programs-initiatives/climate/,Reference GPC-style city inventory for Minnesota’s largest city — proves city pathway is operational.,PDF-oriented releases; not a full open CIRIS workbook series for every year; methods depend on Xcel/utility data sharing.,High,National program
Energy industries,MN-013,MN-013-I.4,City of Saint Paul community-wide GHG inventory / Climate Dashboard,City of Saint Paul,Emissions,Community-wide GHG by sector on Saint Paul Climate Dashboard; supports city climate action tracking,I.4,City of Saint Paul,City,city_or_municipality,Multi-year dashboard indicators (see portal for latest year),Dashboard updates (periodic),Web dashboard,Open,City of Saint Paul public information,No / unknown,https://climateaction.stpaul.gov/indicators/1402,https://climateaction.stpaul.gov/,Second Twin Cities municipal inventory product — city-grain emissions by sector.,Dashboard presentation; underlying activity tables may need request for full GPC BASIC rebuild.,High,National program
Energy industries,MN-023,MN-023-I.4,EDGAR GHG gridded & city emissions (Minnesota / U.S. cities),European Commission JRC / EDGAR,Emissions,Modeled gridded GHG; city aggregates as international fallback when local activity gaps remain,I.4,Global (Minnesota grids / U.S. cities),0.1° grid / city aggregates,modeled_grid,EDGAR release years (multi-decade),Periodic EDGAR releases,NetCDF / CSV city products,Open,EDGAR / EC terms,No / file download,https://edgar.jrc.ec.europa.eu/,https://edgar.jrc.ec.europa.eu/,"International modeled fallback — useful gap-fill, not preferred over MPCA/EPA/city products.",Not authoritative for Minnesota program design when state/city official data exist.,Medium,International modeled
Energy industries,MN-024,MN-024-I.4,Climate TRACE inventory — Minnesota assets & sectors,Climate TRACE,Emissions,"Asset- and sector-level modeled/observed emissions; power plants, aviation, shipping, steel, etc.",I.4,Global assets in Minnesota,Asset / sector,facility_or_asset,Recent annual TRACE releases,Periodic,CSV / API / web,Open,Climate TRACE terms,Yes,https://climatetrace.org/,https://climatetrace.org/,Asset-level international complement for large point sources and transport modes.,Secondary to GHGRP/MPCA when both exist; methods vary by sector.,Medium,International modeled
Energy industries,MN-025,MN-025-I.4,Global Power Plant Database — Minnesota generators,WRI / Global Energy Observatory / partners,Activity,"Power plant locations, fuel, capacity — supports I.4 mapping and Scope 2 generation context",I.4,Minnesota plants,Facility,facility_or_asset,GPPD v1.3-era snapshot + community updates,Infrequent database releases,CSV,Open,CC / WRI terms,No,https://datasets.wri.org/dataset/globalpowerplantdatabase,https://www.wri.org/research/global-power-plant-database,Plant inventory complement to EIA-860 / GHGRP for energy industries.,Not emissions time series; prefer EIA-860/GHGRP for official U.S. plant data.,Medium,International compiled
"Agriculture, forestry & fishing energy",MN-001,MN-001-I.5,Minnesota Greenhouse Gas Emissions Inventory (MPCA / Commerce biennial inventory),Minnesota Pollution Control Agency (MPCA) / Minnesota Department of Commerce,Emissions,"Official state GHG inventory by economic sector (transport, electricity, industrial, residential, commercial, agriculture, waste, LULUCF); 2005–2022 series; interactive sector charts and downloadable summary data",I.5,Minnesota,State,state_or_province,2005–2022 (2025 biennial report; prior cycles to 2020),Biennial legislative report + web data updates,PDF / interactive web / downloadable summary tables,Open,State of Minnesota public information (agency terms),No (web downloads / PDF),https://www.pca.state.mn.us/air-water-land-climate/climate-change-trends-and-data,https://www.pca.state.mn.us/sites/default/files/lraq-3sy25.pdf,Primary official Minnesota GHG inventory used to track Next Generation Energy Act / Climate Action Framework goals.,State territorial totals — not municipal GPC boundaries; sector taxonomy is economic (not GPC BASIC/BASIC+). City inventories still need local activity data.,High,Primary official
"Agriculture, forestry & fishing energy",MN-002,MN-002-I.5,EPA Inventory of U.S. GHG Emissions and Sinks by State — Minnesota,U.S. Environmental Protection Agency (EPA),Emissions,"IPCC-aligned state GHG estimates consistent with the national Inventory; energy, IPPU, waste, agriculture, LULUCF by state",I.5,United States (filter Minnesota),State,state_or_province,1990–2022 (annual release cycle after national Inventory),Annual,CSV / ZIP / Data Explorer,Open,U.S. Government work / EPA terms,Partial (downloads; explorer),https://www.epa.gov/ghgemissions/state-ghg-emissions-and-removals,https://www.epa.gov/ghgemissions/methodology-report-inventory-us-greenhouse-gas-emissions-and-sinks-state-1990-2022,Federal IPCC-consistent Minnesota GHG series complementary to MPCA inventory (methods may differ).,Not city-boundary; may diverge from MPCA official state totals due to methodology/accounting choices.,High,Primary official
"Agriculture, forestry & fishing energy",MN-004,MN-004-I.5,EIA State Energy Data System (SEDS) — Minnesota,U.S. Energy Information Administration (EIA),Activity,"State energy consumption by fuel and sector (residential, commercial, industrial, transportation, electric power); petroleum, natural gas, electricity, renewables",I.5,Minnesota,State,state_or_province,1960–latest (~2023); annual,Annual,CSV / API,Open,U.S. Government work / EIA terms,Yes (EIA API),https://www.eia.gov/state/seds/,https://www.eia.gov/state/seds/seds-technical-notes-complete.php,Core state energy balance activity for stationary energy and transport fuels.,State aggregates — municipal apportionment needed; not customer-class meter extracts for city boundaries.,High,Primary official
"Agriculture, forestry & fishing energy",MN-006,MN-006-I.5,Minnesota Department of Commerce — Electric & Natural Gas Utility Annual Reports (Rules 7610),Minnesota Department of Commerce (Division of Energy Resources),Activity,Mandatory utility filings: electric sales by customer class; natural gas sales by category; natural gas delivered by county (GasByCounty); forecasts,I.5,Minnesota utility service areas; gas by county,Utility / county (gas); customer class,state_or_province,Annual reporting cycle (ongoing; historic Utility Data Book examples),Annual filings,XLSX filings / PDF compilations / eDockets,Mixed (many public dockets; some trade-secret redactions),Minnesota public utility reporting / Commerce terms,No (eDockets / forms),https://mn.gov/commerce/energy/industry-government/utilities/,https://www.revisor.mn.gov/rules/7610/,State-mandated utility activity reporting — stronger class detail than national SEDS for MN program design.,Not a single tidy open API; city-boundary extracts often still require utility data-sharing agreements; large-customer lists may be trade secret.,High,Primary official / utility
"Agriculture, forestry & fishing energy",MN-014,MN-014-I.5,USDA NASS Census of Agriculture — Minnesota (county tables),U.S. Department of Agriculture — National Agricultural Statistics Service (NASS),Activity,"Livestock inventories, cropland, fertilizer/manure context, farm energy-related activity proxies at state and county",I.5,Minnesota,County; state,state_or_province,"Census years (e.g. 2012, 2017, 2022) + annual survey estimates",Quinquennial census + annual surveys,CSV / Quick Stats API,Open,U.S. Government work,Yes (Quick Stats),https://www.nass.usda.gov/Publications/AgCensus/2022/Full_Report/Census_by_State/Minnesota/,https://quickstats.nass.usda.gov/,Authoritative livestock/crop activity for AFOLU — county grain usable for rural MN cities/counties.,Not GPC city inventory; urban cities have limited livestock; energy-on-farm rarely metered separately for GPC I.5.,High,Primary official
Non-specified sources,NO-COVERAGE,NO-COVERAGE-I.6,No suitable dataset identified (I.6),,Gap,No dedicated public dataset for non-specified / residual stationary energy at Minnesota city scale; residual category after classed utility sales.,I.6,Minnesota,,unknown,,,,,,,,,No dedicated public dataset for non-specified / residual stationary energy at Minnesota city scale; residual category after classed utility sales.,Mapped gap row — do not treat as coverage.,High,
"Fugitive emissions from mining, processing, storage, and transportation of coal",NO-COVERAGE,NO-COVERAGE-I.7,No suitable dataset identified (I.7),,Gap,No suitable public dataset for coal mining fugitives — Minnesota has no meaningful coal mining industry (iron ore/taconite is not coal).,I.7,Minnesota,,unknown,,,,,,,,,No suitable public dataset for coal mining fugitives — Minnesota has no meaningful coal mining industry (iron ore/taconite is not coal).,Mapped gap row — do not treat as coverage.,High,
Fugitive emissions from oil & natural gas systems,MN-001,MN-001-I.8,Minnesota Greenhouse Gas Emissions Inventory (MPCA / Commerce biennial inventory),Minnesota Pollution Control Agency (MPCA) / Minnesota Department of Commerce,Emissions,"Official state GHG inventory by economic sector (transport, electricity, industrial, residential, commercial, agriculture, waste, LULUCF); 2005–2022 series; interactive sector charts and downloadable summary data",I.8,Minnesota,State,state_or_province,2005–2022 (2025 biennial report; prior cycles to 2020),Biennial legislative report + web data updates,PDF / interactive web / downloadable summary tables,Open,State of Minnesota public information (agency terms),No (web downloads / PDF),https://www.pca.state.mn.us/air-water-land-climate/climate-change-trends-and-data,https://www.pca.state.mn.us/sites/default/files/lraq-3sy25.pdf,Primary official Minnesota GHG inventory used to track Next Generation Energy Act / Climate Action Framework goals.,State territorial totals — not municipal GPC boundaries; sector taxonomy is economic (not GPC BASIC/BASIC+). City inventories still need local activity data.,High,Primary official
Fugitive emissions from oil & natural gas systems,MN-002,MN-002-I.8,EPA Inventory of U.S. GHG Emissions and Sinks by State — Minnesota,U.S. Environmental Protection Agency (EPA),Emissions,"IPCC-aligned state GHG estimates consistent with the national Inventory; energy, IPPU, waste, agriculture, LULUCF by state",I.8,United States (filter Minnesota),State,state_or_province,1990–2022 (annual release cycle after national Inventory),Annual,CSV / ZIP / Data Explorer,Open,U.S. Government work / EPA terms,Partial (downloads; explorer),https://www.epa.gov/ghgemissions/state-ghg-emissions-and-removals,https://www.epa.gov/ghgemissions/methodology-report-inventory-us-greenhouse-gas-emissions-and-sinks-state-1990-2022,Federal IPCC-consistent Minnesota GHG series complementary to MPCA inventory (methods may differ).,Not city-boundary; may diverge from MPCA official state totals due to methodology/accounting choices.,High,Primary official
Fugitive emissions from oil & natural gas systems,MN-003,MN-003-I.8,EPA Greenhouse Gas Reporting Program (GHGRP) / FLIGHT — Minnesota facilities,U.S. Environmental Protection Agency (EPA),Emissions,"Facility-level direct GHG for large emitters (≥25 kt CO2e typical threshold): power plants, industrial, landfills, some suppliers; mappable to counties/cities",I.8,Minnesota facilities,Facility lat/lon; aggregable to county/city,facility_or_asset,2010–present (annual reporting years),Annual,CSV / FLIGHT web / Envirofacts,Open,U.S. Government work / EPA terms,Yes (Envirofacts / FLIGHT exports),https://www.epa.gov/ghgreporting/data-sets,https://ghgdata.epa.gov/ghgp/main.do,Best facility-scale emissions layer for Minnesota cities with large point sources.,Threshold leaves small/medium sources out; not complete community inventory; supplier vs direct emissions need careful GPC Scope mapping.,High,Primary official
Fugitive emissions from oil & natural gas systems,MN-019,MN-019-I.8,Natural gas transmission & distribution fugitives (PHMSA / GHGRP / utility reporting),PHMSA / EPA GHGRP / Minnesota gas utilities,Hybrid,"Pipeline mileage, incidents, and reported GHG for natural gas systems; distribution fugitives relevant where cities have gas networks",I.8,Minnesota gas systems,System / facility / state,facility_or_asset,GHGRP annual; PHMSA annual,Annual,CSV / FLIGHT / PHMSA data portal,Open (aggregates),U.S. Government / utility filing terms,Partial,https://www.phmsa.dot.gov/data-and-statistics/pipeline/gas-distribution-gas-gathering-gas-transmission-hazardous-liquids,https://ghgdata.epa.gov/ghgp/main.do,Best public path for oil/gas system fugitives in a state with little upstream production.,Minnesota has limited upstream oil/gas; fugitives are mostly midstream/distribution. City allocation of distribution losses is non-trivial.,Medium,Primary official
On-road transportation,MN-001,MN-001-II.1,Minnesota Greenhouse Gas Emissions Inventory (MPCA / Commerce biennial inventory),Minnesota Pollution Control Agency (MPCA) / Minnesota Department of Commerce,Emissions,"Official state GHG inventory by economic sector (transport, electricity, industrial, residential, commercial, agriculture, waste, LULUCF); 2005–2022 series; interactive sector charts and downloadable summary data",II.1,Minnesota,State,state_or_province,2005–2022 (2025 biennial report; prior cycles to 2020),Biennial legislative report + web data updates,PDF / interactive web / downloadable summary tables,Open,State of Minnesota public information (agency terms),No (web downloads / PDF),https://www.pca.state.mn.us/air-water-land-climate/climate-change-trends-and-data,https://www.pca.state.mn.us/sites/default/files/lraq-3sy25.pdf,Primary official Minnesota GHG inventory used to track Next Generation Energy Act / Climate Action Framework goals.,State territorial totals — not municipal GPC boundaries; sector taxonomy is economic (not GPC BASIC/BASIC+). City inventories still need local activity data.,High,Primary official
On-road transportation,MN-002,MN-002-II.1,EPA Inventory of U.S. GHG Emissions and Sinks by State — Minnesota,U.S. Environmental Protection Agency (EPA),Emissions,"IPCC-aligned state GHG estimates consistent with the national Inventory; energy, IPPU, waste, agriculture, LULUCF by state",II.1,United States (filter Minnesota),State,state_or_province,1990–2022 (annual release cycle after national Inventory),Annual,CSV / ZIP / Data Explorer,Open,U.S. Government work / EPA terms,Partial (downloads; explorer),https://www.epa.gov/ghgemissions/state-ghg-emissions-and-removals,https://www.epa.gov/ghgemissions/methodology-report-inventory-us-greenhouse-gas-emissions-and-sinks-state-1990-2022,Federal IPCC-consistent Minnesota GHG series complementary to MPCA inventory (methods may differ).,Not city-boundary; may diverge from MPCA official state totals due to methodology/accounting choices.,High,Primary official
On-road transportation,MN-004,MN-004-II.1,EIA State Energy Data System (SEDS) — Minnesota,U.S. Energy Information Administration (EIA),Activity,"State energy consumption by fuel and sector (residential, commercial, industrial, transportation, electric power); petroleum, natural gas, electricity, renewables",II.1,Minnesota,State,state_or_province,1960–latest (~2023); annual,Annual,CSV / API,Open,U.S. Government work / EIA terms,Yes (EIA API),https://www.eia.gov/state/seds/,https://www.eia.gov/state/seds/seds-technical-notes-complete.php,Core state energy balance activity for stationary energy and transport fuels.,State aggregates — municipal apportionment needed; not customer-class meter extracts for city boundaries.,High,Primary official
On-road transportation,MN-008,MN-008-II.1,MnDOT Vehicle Miles Traveled (VMT) by city / county / route system,Minnesota Department of Transportation (MnDOT),Activity,"Official VMT from AADT × centerline miles; published by county, city-within-county, and route system — directly usable for on-road city activity",II.1,Minnesota,City; county; route system,city_or_municipality,Annual series (Excel/PDF; recent years through mid-2020s; note 2015 gap in some products),Annual (typically mid-year release),Excel / PDF,Open,MnDOT public data terms,No (file products); GIS AADT on Geospatial Commons,https://www.dot.state.mn.us/roadway/data/data-products.html,https://www.dot.state.mn.us/traffic/data/data-products.html,Unusually strong city-scale on-road activity product — rare among country packages in this research set.,Network VMT can over-attribute through-traffic on interstates crossing small cities; Met Council notes community-generated VMT may differ.,High,Primary official
On-road transportation,MN-009,MN-009-II.1,Minnesota vehicle registration / fleet statistics (DPS / MnDOT supporting),Minnesota Department of Public Safety (DPS) / MnDOT,Activity,Registered motor vehicles by type; supports fleet composition and EF selection for on-road inventories,II.1,Minnesota,State; county products often available via requests/open releases,state_or_province,Annual registration cycles,Annual / periodic statistical releases,PDF / tables / open data releases,Open (aggregates),State of Minnesota public information,Partial / none standardized,https://dps.mn.gov/divisions/dvs/,https://www.dot.state.mn.us/traffic/data/data-products.html,Fleet composition context for translating VMT into fuel/energy and GHG.,County/city registration extracts not always published in a single open API; pair with FHWA/EIA fuel for combustion.,Medium,Primary official
On-road transportation,MN-010,MN-010-II.1,EIA / FHWA motor fuel sales & petroleum products — Minnesota,U.S. EIA / Federal Highway Administration (FHWA),Activity,State motor gasoline and diesel sales / taxable gallons; petroleum product supplied — transport fuel activity,II.1,Minnesota,State,state_or_province,Long monthly/annual series through latest reporting year,Monthly / annual,CSV / HTML tables,Open,U.S. Government work,Yes (EIA); FHWA tables,https://www.eia.gov/state/seds/data.php?incfile=/state/seds/sep_fuel/html/fuel_mg.html&sid=MN,https://www.fhwa.dot.gov/policyinformation/statistics.cfm,State fuel sales for transport energy; downscale with VMT shares for cities.,State taxable gallons ≠ city boundary consumption; bunker/aviation fuels need separate treatment.,High,Primary official
On-road transportation,MN-011,MN-011-II.1,Twin Cities MSA Greenhouse Gas Inventory (Metropolitan Council CPRG),Metropolitan Council (EPA CPRG-funded),Emissions,"Open, reproducible regional GHG inventory for Twin Cities MSA — energy, transportation, industrial, waste, agriculture, natural systems; county breakdowns; methods + R code",II.1,Twin Cities Metropolitan Statistical Area,MSA; county,city_or_municipality,2005–2022 emphasis (2022 headline totals); methods evolving with CCAP,Living Quarto book / continuous updates toward CCAP,Quarto HTML / R scripts / data files on GitHub,Open,Project documentation (EPA assistance agreement noted); code/data on GitHub,No (GitHub files),https://metropolitan-council.github.io/ghg-cprg/,https://github.com/Metropolitan-Council/ghg-cprg,Best regional city-scale emissions product in Minnesota — open methods and county profiles.,MSA/county grain — not every municipality as a CIRIS/GPC BASIC file; methodology continues to update.,High,National program
On-road transportation,MN-012,MN-012-II.1,City of Minneapolis community-wide GHG emissions inventory,City of Minneapolis (Sustainability),Emissions,"Published citywide GHG inventory updates (e.g. 2020 update vs 2006 baseline) covering electricity, natural gas, transportation, solid waste, wastewater",II.1,City of Minneapolis,City,city_or_municipality,Baseline 2006; updates including 2019–2020 published materials,Periodic city sustainability reporting,PDF / web narrative,Open,City of Minneapolis public documents,No,https://www2.minneapolismn.gov/media/content-assets/www2-documents/residents/2020-GHG-Emissions-Inventory.pdf,https://www2.minneapolismn.gov/government/programs-initiatives/climate/,Reference GPC-style city inventory for Minnesota’s largest city — proves city pathway is operational.,PDF-oriented releases; not a full open CIRIS workbook series for every year; methods depend on Xcel/utility data sharing.,High,National program
On-road transportation,MN-013,MN-013-II.1,City of Saint Paul community-wide GHG inventory / Climate Dashboard,City of Saint Paul,Emissions,Community-wide GHG by sector on Saint Paul Climate Dashboard; supports city climate action tracking,II.1,City of Saint Paul,City,city_or_municipality,Multi-year dashboard indicators (see portal for latest year),Dashboard updates (periodic),Web dashboard,Open,City of Saint Paul public information,No / unknown,https://climateaction.stpaul.gov/indicators/1402,https://climateaction.stpaul.gov/,Second Twin Cities municipal inventory product — city-grain emissions by sector.,Dashboard presentation; underlying activity tables may need request for full GPC BASIC rebuild.,High,National program
On-road transportation,MN-023,MN-023-II.1,EDGAR GHG gridded & city emissions (Minnesota / U.S. cities),European Commission JRC / EDGAR,Emissions,Modeled gridded GHG; city aggregates as international fallback when local activity gaps remain,II.1,Global (Minnesota grids / U.S. cities),0.1° grid / city aggregates,modeled_grid,EDGAR release years (multi-decade),Periodic EDGAR releases,NetCDF / CSV city products,Open,EDGAR / EC terms,No / file download,https://edgar.jrc.ec.europa.eu/,https://edgar.jrc.ec.europa.eu/,"International modeled fallback — useful gap-fill, not preferred over MPCA/EPA/city products.",Not authoritative for Minnesota program design when state/city official data exist.,Medium,International modeled
On-road transportation,MN-026,MN-026-II.1,"U.S. Census ACS — housing, commute, and socioeconomic proxies (Minnesota places)",U.S. Census Bureau,Activity,"Housing units, heating fuel proxies, commute mode — supporting downscaling and equity overlays for city inventories",II.1,Minnesota places / tracts / counties,Census place / tract,city_or_municipality,ACS 1-year / 5-year rolling,Annual ACS releases,CSV / API,Open,U.S. Government work,Yes (Census API),https://www.census.gov/programs-surveys/acs,https://www.census.gov/data/developers/data-sets/acs-5year.html,Socioeconomic and housing proxies for city downscaling and Scope 3 / consumption approaches.,Not direct energy meters; heating-fuel variables are coarse proxies.,Medium,Open government
Railways,MN-001,MN-001-II.2,Minnesota Greenhouse Gas Emissions Inventory (MPCA / Commerce biennial inventory),Minnesota Pollution Control Agency (MPCA) / Minnesota Department of Commerce,Emissions,"Official state GHG inventory by economic sector (transport, electricity, industrial, residential, commercial, agriculture, waste, LULUCF); 2005–2022 series; interactive sector charts and downloadable summary data",II.2,Minnesota,State,state_or_province,2005–2022 (2025 biennial report; prior cycles to 2020),Biennial legislative report + web data updates,PDF / interactive web / downloadable summary tables,Open,State of Minnesota public information (agency terms),No (web downloads / PDF),https://www.pca.state.mn.us/air-water-land-climate/climate-change-trends-and-data,https://www.pca.state.mn.us/sites/default/files/lraq-3sy25.pdf,Primary official Minnesota GHG inventory used to track Next Generation Energy Act / Climate Action Framework goals.,State territorial totals — not municipal GPC boundaries; sector taxonomy is economic (not GPC BASIC/BASIC+). City inventories still need local activity data.,High,Primary official
Railways,MN-002,MN-002-II.2,EPA Inventory of U.S. GHG Emissions and Sinks by State — Minnesota,U.S. Environmental Protection Agency (EPA),Emissions,"IPCC-aligned state GHG estimates consistent with the national Inventory; energy, IPPU, waste, agriculture, LULUCF by state",II.2,United States (filter Minnesota),State,state_or_province,1990–2022 (annual release cycle after national Inventory),Annual,CSV / ZIP / Data Explorer,Open,U.S. Government work / EPA terms,Partial (downloads; explorer),https://www.epa.gov/ghgemissions/state-ghg-emissions-and-removals,https://www.epa.gov/ghgemissions/methodology-report-inventory-us-greenhouse-gas-emissions-and-sinks-state-1990-2022,Federal IPCC-consistent Minnesota GHG series complementary to MPCA inventory (methods may differ).,Not city-boundary; may diverge from MPCA official state totals due to methodology/accounting choices.,High,Primary official
Railways,MN-021,MN-021-II.2,BTS / FRA rail freight & passenger activity — Minnesota,U.S. Bureau of Transportation Statistics / Federal Railroad Administration,Activity,Rail freight flows and network activity supporting railway energy/emissions estimation,II.2,Minnesota / national rail network,State / corridor / network,state_or_province,Annual freight/network series,Annual,CSV / reports,Open,U.S. Government work,Partial,https://www.bts.gov/browse-statistical-products-and-data/freight-facts-and-figures/freight-facts-figures,https://railroads.dot.gov/,Rail activity context for Minnesota corridors (Class I freight + passenger).,City-boundary rail fuel rarely published; often state/NIR downscale or Climate TRACE for cities.,Medium,Primary official
Railways,MN-024,MN-024-II.2,Climate TRACE inventory — Minnesota assets & sectors,Climate TRACE,Emissions,"Asset- and sector-level modeled/observed emissions; power plants, aviation, shipping, steel, etc.",II.2,Global assets in Minnesota,Asset / sector,facility_or_asset,Recent annual TRACE releases,Periodic,CSV / API / web,Open,Climate TRACE terms,Yes,https://climatetrace.org/,https://climatetrace.org/,Asset-level international complement for large point sources and transport modes.,Secondary to GHGRP/MPCA when both exist; methods vary by sector.,Medium,International modeled
Waterborne navigation,MN-001,MN-001-II.3,Minnesota Greenhouse Gas Emissions Inventory (MPCA / Commerce biennial inventory),Minnesota Pollution Control Agency (MPCA) / Minnesota Department of Commerce,Emissions,"Official state GHG inventory by economic sector (transport, electricity, industrial, residential, commercial, agriculture, waste, LULUCF); 2005–2022 series; interactive sector charts and downloadable summary data",II.3,Minnesota,State,state_or_province,2005–2022 (2025 biennial report; prior cycles to 2020),Biennial legislative report + web data updates,PDF / interactive web / downloadable summary tables,Open,State of Minnesota public information (agency terms),No (web downloads / PDF),https://www.pca.state.mn.us/air-water-land-climate/climate-change-trends-and-data,https://www.pca.state.mn.us/sites/default/files/lraq-3sy25.pdf,Primary official Minnesota GHG inventory used to track Next Generation Energy Act / Climate Action Framework goals.,State territorial totals — not municipal GPC boundaries; sector taxonomy is economic (not GPC BASIC/BASIC+). City inventories still need local activity data.,High,Primary official
Waterborne navigation,MN-002,MN-002-II.3,EPA Inventory of U.S. GHG Emissions and Sinks by State — Minnesota,U.S. Environmental Protection Agency (EPA),Emissions,"IPCC-aligned state GHG estimates consistent with the national Inventory; energy, IPPU, waste, agriculture, LULUCF by state",II.3,United States (filter Minnesota),State,state_or_province,1990–2022 (annual release cycle after national Inventory),Annual,CSV / ZIP / Data Explorer,Open,U.S. Government work / EPA terms,Partial (downloads; explorer),https://www.epa.gov/ghgemissions/state-ghg-emissions-and-removals,https://www.epa.gov/ghgemissions/methodology-report-inventory-us-greenhouse-gas-emissions-and-sinks-state-1990-2022,Federal IPCC-consistent Minnesota GHG series complementary to MPCA inventory (methods may differ).,Not city-boundary; may diverge from MPCA official state totals due to methodology/accounting choices.,High,Primary official
