indicator_name,dataset_id,row_id,dataset_name,publisher,dataset_type,information_requirements_satisfied,related_ccra_indicator,sectors_served,climatic_risks_served,risk_components,geographic_coverage,geographic_granularity,granularity_class,horizons_covered,temporal_coverage,update_frequency,data_format,open_restricted,license,api_available,download_url,documentation_url,short_description,limitations,confidence_level,authoritative_tier
Forest loss,MAR-A019,MAR-A019-CCRA-014,Hansen Global Forest Change (treecover / loss),UMD / GLAD,Hybrid,Forest cover and forest loss,CCRA-014,Public Health,Diseases,Exposure,Global (incl. Morocco),~30 m,modeled_grid,present,2000 baseline + annual loss,Annual,GeoTIFF,Open,CC BY 4.0,Yes (GEE),https://glad.earthengine.app/view/global-forest-change,https://storage.googleapis.com/earthenginepartners-hansen/GFC-2023-v1.11/download.html,"Standard forest cover/loss product (OEF catalog: `hansen_forest_change`, `hansen_treecover2000`).",Dryland/argan systems may be poorly captured as ‘forest’.,High,International modeled
Health and basic services access,MAR-A001,MAR-A001-CCRA-015,"RGPH 2024 — résultats interactifs (démographie, habitat, services)",Haut-Commissariat au Plan (HCP),Hybrid,Population counts/structure; housing conditions; access to basic services proxies usable for exposure and vulnerability,CCRA-015,Food Security; Public Health; Water Resources,Diseases; Droughts; Floods; Heatwaves,Exposure,Morocco,Commune / prefecture-province (interactive tables & maps; finest published unit varies by theme),city_or_municipality,present,2024 census,Census cycle (~10 years) + thematic releases,Interactive web / downloadable tables (theme-dependent),Open,Not fully stated (public HCP results),No,https://resultats2024.rgphapps.ma/,https://www.hcp.ma/Plateforme-interactive-du-RGPH-2024_a4026.html,"Official 2024 census results platform with demographic, education, employment and housing-condition indicators.",Not a bulk city-grid API; commune extracts may require manual download; income/poverty often via separate HCP products.,High,Primary official
Health and basic services access,MAR-A002,MAR-A002-CCRA-015,Cartographie de la pauvreté multidimensionnelle (Mai 2025),Haut-Commissariat au Plan (HCP),Vulnerability,Multidimensional poverty / deprivation mapping as income & social-vulnerability proxy,CCRA-015,Food Security; Public Health; Water Resources,Diseases; Droughts; Floods; Heatwaves,Exposure,Morocco,Commune / quartier urbain / douar (as published in mapping products),neighborhood_or_small_area,present,Based on RGPH 2024 (+ prior dynamics),Ad hoc analytical releases,PDF report + associated local indicators (machine-readable GIS not always published),Open (report); GIS extract may be restricted/unpublished,Not identified,No,https://www.hcp.ma/Cartographie-de-la-pauvrete-multidimensionnelle-paysage-territorial-et-dynamique-Mai-2025_a4113.html,https://www.hcp.ma/Cartographie-de-la-pauvrete-multidimensionnelle-paysage-territorial-et-dynamique-Mai-2025_a4113.html,HCP multidimensional poverty cartography aiming at fine local deprivation pockets beyond monetary poverty.,Primary public artifact is analytical report; ready-to-use commune GIS layers not consistently open.,High,Primary official
Health and basic services access,MAR-A007,MAR-A007-CCRA-015,"Morocco — Risk Assessment Indicators (HeiGIT GAIA / HDX, ADM2)",HeiGIT (via HDX),Hybrid,"ADM2 demographics, vulnerability, facilities, flood exposure composites",CCRA-015,Food Security; Public Health; Water Resources,Diseases; Droughts; Floods; Heatwaves,Exposure,Morocco,Admin level 2,state_or_province,present,Pipeline build from WorldPop/OSM/GEE (published on HDX),As publisher refreshes,CSV,Open,See HDX dataset,Yes (HDX),https://data.humdata.org/dataset/morocco---risk-assessment-indicators,https://data.humdata.org/dataset/morocco---risk-assessment-indicators,Pre-aggregated risk-assessment indicators including flood exposure at 30 cm depth for multiple return periods.,"Province/prefecture grain — useful screening, not intra-city hotspots.",Medium,Research/NGO
Health and basic services access,MAR-A030,MAR-A030-CCRA-015,Cartographie des établissements économiques / services publics (HCP 2023/2024),Haut-Commissariat au Plan (HCP),Exposure,Public service establishments including health infrastructure counts/distribution,CCRA-015,Food Security; Public Health; Water Resources,Diseases; Droughts; Floods; Heatwaves,Exposure,Morocco,Regional / urban-rural aggregates (published analyses),state_or_province,present,2023/2024 mapping exercise,Ad hoc,Analytical releases / tables,Open (reports),Not identified,No,https://www.hcp.ma/,https://medias24.com/2024/12/18/rgph-2024-la-sante-noccupe-que-28-des-etablissements-de-services-publics/,HCP mapping of economic/public establishments including health share of public services.,Point GIS of all health facilities not clearly published as open download.,Medium,Primary official
Health facility density,MAR-A007,MAR-A007-CCRA-016,"Morocco — Risk Assessment Indicators (HeiGIT GAIA / HDX, ADM2)",HeiGIT (via HDX),Hybrid,"ADM2 demographics, vulnerability, facilities, flood exposure composites",CCRA-016,Public Health,Diseases; Heatwaves,Vulnerability,Morocco,Admin level 2,state_or_province,present,Pipeline build from WorldPop/OSM/GEE (published on HDX),As publisher refreshes,CSV,Open,See HDX dataset,Yes (HDX),https://data.humdata.org/dataset/morocco---risk-assessment-indicators,https://data.humdata.org/dataset/morocco---risk-assessment-indicators,Pre-aggregated risk-assessment indicators including flood exposure at 30 cm depth for multiple return periods.,"Province/prefecture grain — useful screening, not intra-city hotspots.",Medium,Research/NGO
Health facility density,MAR-A027,MAR-A027-CCRA-016,"OpenStreetMap — roads, railways, ports, health facilities, buildings",OpenStreetMap contributors,Exposure,Road/rail density; ports; health facility points; buildings for hazard-prone households proxy,CCRA-016,Public Health,Diseases; Heatwaves,Vulnerability,Morocco,Vector features,facility_or_asset,present,Continuous,Continuous,PBF / GeoJSON extracts,Open,ODbL,Yes (Overpass),https://download.geofabrik.de/africa/morocco.html,https://wiki.openstreetmap.org/wiki/Morocco,Crowd-sourced infrastructure and POIs; primary open layer for road/rail/port/health density.,Completeness uneven; health facility tagging incomplete vs Ministry of Health master list.,Medium,Research/NGO
Health facility density,MAR-A030,MAR-A030-CCRA-016,Cartographie des établissements économiques / services publics (HCP 2023/2024),Haut-Commissariat au Plan (HCP),Exposure,Public service establishments including health infrastructure counts/distribution,CCRA-016,Public Health,Diseases; Heatwaves,Vulnerability,Morocco,Regional / urban-rural aggregates (published analyses),state_or_province,present,2023/2024 mapping exercise,Ad hoc,Analytical releases / tables,Open (reports),Not identified,No,https://www.hcp.ma/,https://medias24.com/2024/12/18/rgph-2024-la-sante-noccupe-que-28-des-etablissements-de-services-publics/,HCP mapping of economic/public establishments including health share of public services.,Point GIS of all health facilities not clearly published as open download.,Medium,Primary official
Households in hazard-prone areas,MAR-A003,MAR-A003-CCRA-017,Morocco COD-AB — subnational administrative boundaries (ADM0–ADM2),OCHA / HDX (source: HCP),Boundary,Admin boundaries for city AOI clipping and ADM2 aggregation of exposure/vulnerability,CCRA-017,Hydrogeological Disasters,Floods; Landslides,Exposure,Morocco (+ Western Sahara note on HDX),ADM1 (10) / ADM2 (69),state_or_province,n/a,COD version maintained (reviewed 2024),As COD updates,SHP / GeoJSON,Open,CC BY 3.0 IGO (HDX),Yes (HDX),https://data.humdata.org/dataset/cod-ab-mar,https://data.humdata.org/dataset/cod-ab-mar,Common Operational Dataset administrative boundaries for Morocco used widely for humanitarian and risk analysis.,ADM2 is province/prefecture — coarser than commune for many city CCRA screens; commune geometries need HCP/other sources.,High,Secondary official
Households in hazard-prone areas,MAR-A004,MAR-A004-CCRA-017,"WorldPop constrained population counts (MAR, ~100 m, 2015–2030)",WorldPop / University of Southampton (via HDX),Exposure,Gridded population for population density and people exposure,CCRA-017,Hydrogeological Disasters,Floods; Landslides,Exposure,Morocco,~100 m raster,modeled_grid,present;2030,2015–2030 annual grids (R2025A),Product releases,GeoTIFF,Open,CC BY 4.0 (typical WorldPop),Yes (WorldPop hub / HDX),https://data.humdata.org/dataset/worldpop-population-counts-2015-2030-mar,https://hub.worldpop.org/,Dasymetric constrained population grids usable for city AOI density and flood/heat exposure overlays.,Modeled; not official census microgeography. Age-sex structures available as separate WorldPop products.,High,International modeled
Households in hazard-prone areas,MAR-A007,MAR-A007-CCRA-017,"Morocco — Risk Assessment Indicators (HeiGIT GAIA / HDX, ADM2)",HeiGIT (via HDX),Hybrid,"ADM2 demographics, vulnerability, facilities, flood exposure composites",CCRA-017,Hydrogeological Disasters,Floods; Landslides,Exposure,Morocco,Admin level 2,state_or_province,present,Pipeline build from WorldPop/OSM/GEE (published on HDX),As publisher refreshes,CSV,Open,See HDX dataset,Yes (HDX),https://data.humdata.org/dataset/morocco---risk-assessment-indicators,https://data.humdata.org/dataset/morocco---risk-assessment-indicators,Pre-aggregated risk-assessment indicators including flood exposure at 30 cm depth for multiple return periods.,"Province/prefecture grain — useful screening, not intra-city hotspots.",Medium,Research/NGO
Households in hazard-prone areas,MAR-A008,MAR-A008-CCRA-017,Atlas des zones inondables — ABH du Tensift (web atlas),Agence de Bassin Hydraulique du Tensift (ABHT),Hazard,Flood hazard / probability zones (10/50/100-year) for Tensift basin,CCRA-017,Hydrogeological Disasters,Floods; Landslides,Exposure,Tensift hydraulic basin (Marrakech region & surrounds),Hazard polygons / map services (viewer),modeled_grid,present,Operational atlas (viewer),Agency updates,Web GIS viewer (downloadability unclear),Open (viewer); bulk GIS may be restricted,Not identified,Unknown,https://atlas-inondation-tensift.ma/en/,https://atlas-inondation-tensift.ma/en/,Interactive flood atlas showing hazard zones vs buildings and development areas for the Tensift basin.,Regional only; national AZI coverage still incomplete (~6 provinces finished per 2026 reporting).,High,Primary official
Households in hazard-prone areas,MAR-A009,MAR-A009-CCRA-017,Atlas des zones inondables (AZI) — programme national ABH / Intérieur,Agences de Bassins Hydrauliques + Ministère de l’Intérieur,Hazard,Official floodable-zone atlases (reference / centennial floods) — expanding national programme,CCRA-017,Hydrogeological Disasters,Floods; Landslides,Exposure,Morocco (partial; expanding),Local flood polygons where studies completed,other_or_mixed,present,Studies staggered by basin/province,Ongoing programme,Study reports / cartography (open GIS uneven),Restricted / partial public,Not identified,No,https://medias24.com/2026/07/27/inondations-comment-le-maroc-veut-eviter-les-prochaines-catastrophes-1731259/,https://www.equipement.gov.ma/,National AZI programme; public reporting indicates limited completed provincial coverage with many studies underway.,Not a single open national download; city usability depends on whether the AOI’s ABH has published layers.,Medium,Primary official
Households in hazard-prone areas,MAR-A010,MAR-A010-CCRA-017,JRC Global River Flood Hazard Maps v2.1,European Commission JRC,Hazard,Modeled river flood depth / hazard as Flood Threat proxy,CCRA-017,Hydrogeological Disasters,Floods; Landslides,Exposure,Global (incl. Morocco),Raster flood hazard maps (return periods),modeled_grid,present,Model version 2.1,Product versions,GeoTIFF / CDS,Open,See JRC/CDS,Yes,https://data.jrc.ec.europa.eu/,https://data.jrc.ec.europa.eu/collection/id-0054,Global river flood hazard maps used in OEF catalog (`jrc_gloflor_v2`) as city flood-hazard gap-fill.,Fluvial focus; arid wadi / urban pluvial floods may be under-represented vs local AZI.,High,International modeled
Households in hazard-prone areas,MAR-A018,MAR-A018-CCRA-017,NASA / IPCC sea-level change & coastal elevation proxies,NASA Sea Level Change / IPCC projections (+ CoastalDEM/NASADEM),Hazard,Sea-level change present/2030/2050 and low-elevation coastal exposure inputs,CCRA-017,Hydrogeological Disasters,Floods; Landslides,Exposure,Global coasts (incl. Moroccan Atlantic/Mediterranean),Gridded projections / coastal DEM,modeled_grid,present;2030;2050,Projection horizons + DEM epoch,Assessment cycles,NetCDF / GeoTIFF,Open,See NASA/IPCC,Yes,https://sealevel.nasa.gov/,https://sealevel.nasa.gov/data_tools/,"Global SLR projections combined with coastal DEM for city coastal screening (Tangier, Casablanca, Rabat, Agadir).","Local subsidence, coastal defense, and port engineering not included; Moroccan national coastal hazard GIS not found as open bulk.",Medium,International modeled
Households in hazard-prone areas,MAR-A027,MAR-A027-CCRA-017,"OpenStreetMap — roads, railways, ports, health facilities, buildings",OpenStreetMap contributors,Exposure,Road/rail density; ports; health facility points; buildings for hazard-prone households proxy,CCRA-017,Hydrogeological Disasters,Floods; Landslides,Exposure,Morocco,Vector features,facility_or_asset,present,Continuous,Continuous,PBF / GeoJSON extracts,Open,ODbL,Yes (Overpass),https://download.geofabrik.de/africa/morocco.html,https://wiki.openstreetmap.org/wiki/Morocco,Crowd-sourced infrastructure and POIs; primary open layer for road/rail/port/health density.,Completeness uneven; health facility tagging incomplete vs Ministry of Health master list.,Medium,Research/NGO
Households in hazard-prone areas,MAR-A032,MAR-A032-CCRA-017,Microsoft Building Footprints / Google Open Buildings (MAR coverage),Microsoft / Google,Exposure,Building footprints for households in hazard-prone areas (∩ flood/landslide/SLR),CCRA-017,Hydrogeological Disasters,Floods; Landslides,Exposure,Morocco (model coverage),Building polygons,facility_or_asset,present,Model vintage,Product versions,GeoJSON / Parquet,Open,ODbL / CDLA (product-dependent),Yes,https://github.com/microsoft/GlobalMLBuildingFootprints,https://sites.research.google/open-buildings/,ML building footprints to intersect with hazard masks for physical exposure.,Not official cadastre; occupancy/household counts need population dasymetrics.,Medium,International modeled
Households in hazard-prone areas,MAR-A035,MAR-A035-CCRA-017,OEF Flood Hazard Score (city screening ensemble),Open Earth Foundation (geospatial-data / models/flood_hazard),Hazard,City-AOI flood hazard screening index (0–1) — operational Flood Threat Index,CCRA-017,Hydrogeological Disasters,Floods; Landslides,Exposure,"Any city AOI with site config (published examples: Porto Alegre, MN cities). Pipeline-ready for Moroccan cities (Casablanca, Rabat, Marrakech, Tangier, Agadir, …).",~250 m city grid (normalized inside AOI),modeled_grid,present,Static ensemble of current global fluvial inputs,Per city pipeline run / catalog release,COG + XYZ visual/value tiles,Internal catalog/S3 when published for a city,CC BY 4.0,Tiles/COG via OEF geo-test-api when published,https://github.com/Open-Earth-Foundation/geospatial-data/tree/main/transformation/flood_hazard,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/docs/ccra_pipeline_architecture.md,"OEF flood hazard screening: weighted ensemble of JRC GLOFLO v2.1, Global Flood Database, WRI Aqueduct, and GFPLAIN250m on a common ~250 m city grid (layer_id flood_hazard). Catalog examples: poa_flood_hazard, plymouth_flood_hazard, …",Not yet published for Moroccan cities — requires site YAML + boundary run. Screening only (not loss). Prefer ABH AZI for local validation where available.,High,OEF derived screening
Households in hazard-prone areas,MAR-A038,MAR-A038-CCRA-017,OEF Flood Risk Score H×E×V (city screening),Open Earth Foundation (geospatial-data / flood_risk),Hybrid,Composite flood risk R=(H×E×V)^(1/3) combining OEF flood hazard with city exposure & vulnerability,CCRA-017,Hydrogeological Disasters,Floods; Landslides,Exposure,City AOI (published POA/MN). Runnable for MAR once H + local E/V exist.,~250 m (matches flood hazard grid),modeled_grid,present,Static composite from current H + E/V,Per city pipeline run,COG + tiles + optional zonal vector,Internal catalog/S3 when published,CC BY 4.0,Tiles/COG when published,https://github.com/Open-Earth-Foundation/geospatial-data/tree/main/transformation/flood_risk,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/docs/ccra_pipeline_architecture.md,"OEF flood risk screening product. Catalog examples: poa_flood_risk, plymouth_flood_risk. For MAR, E/V would use HCP/WorldPop analogues rather than ACS/IBGE.","Screening composite, not IPCC full risk or loss. MAR E/V inputs need local adaptation (RGPH/WorldPop).",High,OEF derived screening
Households in hazard-prone areas,MAR-A040,MAR-A040-CCRA-017,OEF Landslide Risk Score H×E×V (city screening),Open Earth Foundation (geospatial-data / landslide_risk),Hybrid,Composite landslide risk R=(H×E×V)^(1/3),CCRA-017,Hydrogeological Disasters,Floods; Landslides,Exposure,City AOI (published POA/MN). Runnable for MAR cities.,~90 m,modeled_grid,present,Static composite,Per city pipeline run,COG + tiles + optional zonal vector,Internal catalog/S3 when published,CC BY 4.0,Tiles/COG when published,https://github.com/Open-Earth-Foundation/geospatial-data/tree/main/transformation/landslide_risk,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/docs/ccra_pipeline_architecture.md,"OEF landslide risk screening. Catalog: poa_landslide_risk, plymouth_landslide_risk, …",Non-zero risk mainly on slopes ≥15° with populated E. MAR E/V adaptation required.,High,OEF derived screening
Households in hazard-prone areas,MAR-A041,MAR-A041-CCRA-017,OEF shared city Exposure score (population density screening),Open Earth Foundation (geospatial-data CCRA E layer),Exposure,Shared people-exposure score reused across flood/heat/landslide risk,CCRA-017,Hydrogeological Disasters,Floods; Landslides,Exposure,City AOI (POA uses IBGE/GHSL-style; MN uses ACS; MAR would use WorldPop/GHSL/RGPH),City grid / neighborhood polygons burned to hazard grid,modeled_grid,present,Aligned to local census/population product,Per city pipeline run,COG / GPKG,Internal when published,CC BY 4.0 (product); source licenses vary,When published,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/collections/layers.yaml,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/docs/ccra_pipeline_architecture.md,"OEF shared exposure score (layer_id exposure_score / city products like poa_exposure, plymouth_exposure) feeding all hazard risk composites.",MAR needs explicit E source choice (WorldPop vs RGPH commune dasymetric).,High,OEF derived screening
Inadequate Sanitation,MAR-A001,MAR-A001-CCRA-018,"RGPH 2024 — résultats interactifs (démographie, habitat, services)",Haut-Commissariat au Plan (HCP),Hybrid,Population counts/structure; housing conditions; access to basic services proxies usable for exposure and vulnerability,CCRA-018,Public Health,Diseases,Vulnerability,Morocco,Commune / prefecture-province (interactive tables & maps; finest published unit varies by theme),city_or_municipality,present,2024 census,Census cycle (~10 years) + thematic releases,Interactive web / downloadable tables (theme-dependent),Open,Not fully stated (public HCP results),No,https://resultats2024.rgphapps.ma/,https://www.hcp.ma/Plateforme-interactive-du-RGPH-2024_a4026.html,"Official 2024 census results platform with demographic, education, employment and housing-condition indicators.",Not a bulk city-grid API; commune extracts may require manual download; income/poverty often via separate HCP products.,High,Primary official
Inadequate water access,MAR-A001,MAR-A001-CCRA-019,"RGPH 2024 — résultats interactifs (démographie, habitat, services)",Haut-Commissariat au Plan (HCP),Hybrid,Population counts/structure; housing conditions; access to basic services proxies usable for exposure and vulnerability,CCRA-019,Public Health; Water Resources,Diseases; Droughts,Vulnerability,Morocco,Commune / prefecture-province (interactive tables & maps; finest published unit varies by theme),city_or_municipality,present,2024 census,Census cycle (~10 years) + thematic releases,Interactive web / downloadable tables (theme-dependent),Open,Not fully stated (public HCP results),No,https://resultats2024.rgphapps.ma/,https://www.hcp.ma/Plateforme-interactive-du-RGPH-2024_a4026.html,"Official 2024 census results platform with demographic, education, employment and housing-condition indicators.",Not a bulk city-grid API; commune extracts may require manual download; income/poverty often via separate HCP products.,High,Primary official
Inadequate water access,MAR-A033,MAR-A033-CCRA-019,WRI Aqueduct Water Risk / water security composites,World Resources Institute,Vulnerability,Water security / water risk composite proxy,CCRA-019,Public Health; Water Resources,Diseases; Droughts,Vulnerability,Global (incl. Morocco),Basin / sub-basin raster or polygons,modeled_grid,present;2030;2050,Aqueduct versions,Product versions,SHP / raster tools,Open,See WRI,Yes,https://www.wri.org/aqueduct,https://www.wri.org/aqueduct,Global water-risk framework usable as water-security index proxy when no national open index exists.,Not Morocco’s official water-security index; ABH local water accounts richer but fragmented.,Medium,International modeled
Income,MAR-A001,MAR-A001-CCRA-020,"RGPH 2024 — résultats interactifs (démographie, habitat, services)",Haut-Commissariat au Plan (HCP),Hybrid,Population counts/structure; housing conditions; access to basic services proxies usable for exposure and vulnerability,CCRA-020,Energy Security; Food Security; Hydrogeological Disasters; Public Health; Water Resources,Diseases; Droughts; Floods; Heatwaves; Landslides,Vulnerability,Morocco,Commune / prefecture-province (interactive tables & maps; finest published unit varies by theme),city_or_municipality,present,2024 census,Census cycle (~10 years) + thematic releases,Interactive web / downloadable tables (theme-dependent),Open,Not fully stated (public HCP results),No,https://resultats2024.rgphapps.ma/,https://www.hcp.ma/Plateforme-interactive-du-RGPH-2024_a4026.html,"Official 2024 census results platform with demographic, education, employment and housing-condition indicators.",Not a bulk city-grid API; commune extracts may require manual download; income/poverty often via separate HCP products.,High,Primary official
Income,MAR-A002,MAR-A002-CCRA-020,Cartographie de la pauvreté multidimensionnelle (Mai 2025),Haut-Commissariat au Plan (HCP),Vulnerability,Multidimensional poverty / deprivation mapping as income & social-vulnerability proxy,CCRA-020,Energy Security; Food Security; Hydrogeological Disasters; Public Health; Water Resources,Diseases; Droughts; Floods; Heatwaves; Landslides,Vulnerability,Morocco,Commune / quartier urbain / douar (as published in mapping products),neighborhood_or_small_area,present,Based on RGPH 2024 (+ prior dynamics),Ad hoc analytical releases,PDF report + associated local indicators (machine-readable GIS not always published),Open (report); GIS extract may be restricted/unpublished,Not identified,No,https://www.hcp.ma/Cartographie-de-la-pauvrete-multidimensionnelle-paysage-territorial-et-dynamique-Mai-2025_a4113.html,https://www.hcp.ma/Cartographie-de-la-pauvrete-multidimensionnelle-paysage-territorial-et-dynamique-Mai-2025_a4113.html,HCP multidimensional poverty cartography aiming at fine local deprivation pockets beyond monetary poverty.,Primary public artifact is analytical report; ready-to-use commune GIS layers not consistently open.,High,Primary official
Income,MAR-A042,MAR-A042-CCRA-020,OEF shared city Vulnerability score (age/social screening),Open Earth Foundation (geospatial-data CCRA V layer),Vulnerability,Shared vulnerability score (sensitive ages / social composite) for risk screening,CCRA-020,Energy Security; Food Security; Hydrogeological Disasters; Public Health; Water Resources,Diseases; Droughts; Floods; Heatwaves; Landslides,Vulnerability,City AOI (POA IBGE; MN ACS; MAR → RGPH/WorldPop age + poverty proxies),Neighborhood / block-group polygons burned to hazard grid,neighborhood_or_small_area,present,Aligned to local socioeconomic source,Per city pipeline run,COG / GPKG,Internal when published,CC BY 4.0 (product); source licenses vary,When published,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/collections/layers.yaml,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/docs/ccra_pipeline_architecture.md,"OEF shared vulnerability score (e.g. poa_vulnerability, plymouth_vulnerability) combined with H and E into risk.",Indicator composition is site-specific; MAR should map to Age Distribution + income/poverty from HCP.,High,OEF derived screening
Industrial GDP share,MAR-A024,MAR-A024-CCRA-021,"Indicateurs sectoriels (agriculture, énergie, eau, transport…) — data.gov.ma",Portail Open Data Maroc (sources administratives),Hybrid,"National sector indicators: precip means, crops, livestock, energy balance, water, roads",CCRA-021,Infrastructures,Erosions; Heatwave; Landslides; Sea level rise,Vulnerability,Morocco,National (some series),national,present,~2012–2022 workbook,Irregular batches,XLSX,Open,ODbL (stated),Unknown (CKAN),https://www.data.gov.ma/data/dataset/indicateurs-sectoriels-2012-2022,https://www.data.gov.ma/,"National open workbook of sectoral indicators including agriculture, energy, water and transport proxies.",Mostly national aggregates — needs downscaling for city CCRA.,High,Primary official
Landslide Susceptibility,MAR-A016,MAR-A016-CCRA-022,NASA LHASA / global rainfall-triggered landslide hazard,NASA GSFC,Hazard,Landslide threat / susceptibility proxy (rainfall-triggered),CCRA-022,Infrastructures,Landslides,Vulnerability,Global (incl. Morocco),~1 km,modeled_grid,present,Model product,Model versions,GeoTIFF / viewer,Open,See NASA,Yes,https://gpm.nasa.gov/landslides/index.html,https://gpm.nasa.gov/landslides/,Global landslide hazard nowcasting/susceptibility used when no national open susceptibility map exists.,No single official national landslide susceptibility GIS found for Morocco; regional academic maps only.,Medium,International modeled
Landslide Susceptibility,MAR-A017,MAR-A017-CCRA-022,Copernicus DEM GLO-30 (+ slope/HAND derivatives),ESA / Copernicus,Hazard,"Elevation/slope inputs for landslide threat, flood mechanisms, erosion context",CCRA-022,Infrastructures,Landslides,Vulnerability,Global (incl. Morocco),30 m,modeled_grid,n/a,DEM mosaic,Product versions,GeoTIFF (COG),Open,Copernicus,Yes,https://spacedata.copernicus.eu/,https://spacedata.copernicus.eu/collections/copernicus-digital-elevation-model,"DEM foundation for OEF landslide/flood mechanism layers (`copernicus_dem`, MERIT HAND).",Terrain driver only — not a full landslide threat index by itself.,High,International modeled
Landslide Susceptibility,MAR-A037,MAR-A037-CCRA-022,OEF Landslide Hazard Score (city screening ensemble),Open Earth Foundation (geospatial-data / models/landslide_hazard),Hazard,City-AOI landslide susceptibility screening index (0–1) — Landslide Threat / Susceptibility,CCRA-022,Infrastructures,Landslides,Vulnerability,Any city AOI with site config (published: POA + MN cities). Pipeline-ready for MAR cities (esp. Rif / Atlas foothills).,~90 m city grid,modeled_grid,present,Static terrain + CHIRPS R90p climatology + seasonal NDVI window,Per city pipeline run,COG + XYZ tiles,Internal catalog/S3 when published,CC BY 4.0,Tiles/COG when published,https://github.com/Open-Earth-Foundation/geospatial-data/tree/main/transformation/landslide_hazard,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/models/landslide_hazard/,"OEF landslide susceptibility: Copernicus DEM slope, CHIRPS R90p, SoilGrids clay, MODIS NDVI P10, MERIT HAND, Dynamic World modifier; slope <15° gate. Catalog: poa_landslide_hazard, plymouth_landslide_hazard, …","Susceptibility screening, not failure probability. No MAR city publish yet. Validate against regional Moroccan inventories where they exist.",High,OEF derived screening
Landslide Susceptibility,MAR-A040,MAR-A040-CCRA-022,OEF Landslide Risk Score H×E×V (city screening),Open Earth Foundation (geospatial-data / landslide_risk),Hybrid,Composite landslide risk R=(H×E×V)^(1/3),CCRA-022,Infrastructures,Landslides,Vulnerability,City AOI (published POA/MN). Runnable for MAR cities.,~90 m,modeled_grid,present,Static composite,Per city pipeline run,COG + tiles + optional zonal vector,Internal catalog/S3 when published,CC BY 4.0,Tiles/COG when published,https://github.com/Open-Earth-Foundation/geospatial-data/tree/main/transformation/landslide_risk,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/docs/ccra_pipeline_architecture.md,"OEF landslide risk screening. Catalog: poa_landslide_risk, plymouth_landslide_risk, …",Non-zero risk mainly on slopes ≥15° with populated E. MAR E/V adaptation required.,High,OEF derived screening
Landslide Threat Index,MAR-A012,MAR-A012-CCRA-023,"CHIRPS extreme precipitation indices (Rx5day, R90p/R95p/R99p) + climatology",UCSB Climate Hazards Center / CHIRPS (OEF transformations available),Hazard,Rx5day and related extreme precip indices for drought/flood climatic drivers,CCRA-023,Hydrogeological Disasters; Infrastructures,Landslides,Hazard,Global land (incl. Morocco),~0.05° raster,modeled_grid,present,1981–present daily; derived annual extremes,Near real-time CHIRPS,GeoTIFF / NetCDF,Open,Open (CHIRPS),Yes,https://www.chc.ucsb.edu/data/chirps,https://www.chc.ucsb.edu/data/chirps,Satellite-station blended precip widely validated for Morocco drought monitoring; OEF catalog has Rx5day derivatives.,Satellite product bias in mountains; not DGM station truth.,High,International modeled
Landslide Threat Index,MAR-A016,MAR-A016-CCRA-023,NASA LHASA / global rainfall-triggered landslide hazard,NASA GSFC,Hazard,Landslide threat / susceptibility proxy (rainfall-triggered),CCRA-023,Hydrogeological Disasters; Infrastructures,Landslides,Hazard,Global (incl. Morocco),~1 km,modeled_grid,present,Model product,Model versions,GeoTIFF / viewer,Open,See NASA,Yes,https://gpm.nasa.gov/landslides/index.html,https://gpm.nasa.gov/landslides/,Global landslide hazard nowcasting/susceptibility used when no national open susceptibility map exists.,No single official national landslide susceptibility GIS found for Morocco; regional academic maps only.,Medium,International modeled
Landslide Threat Index,MAR-A017,MAR-A017-CCRA-023,Copernicus DEM GLO-30 (+ slope/HAND derivatives),ESA / Copernicus,Hazard,"Elevation/slope inputs for landslide threat, flood mechanisms, erosion context",CCRA-023,Hydrogeological Disasters; Infrastructures,Landslides,Hazard,Global (incl. Morocco),30 m,modeled_grid,n/a,DEM mosaic,Product versions,GeoTIFF (COG),Open,Copernicus,Yes,https://spacedata.copernicus.eu/,https://spacedata.copernicus.eu/collections/copernicus-digital-elevation-model,"DEM foundation for OEF landslide/flood mechanism layers (`copernicus_dem`, MERIT HAND).",Terrain driver only — not a full landslide threat index by itself.,High,International modeled
