indicator_name,dataset_id,row_id,dataset_name,publisher,dataset_type,information_requirements_satisfied,related_ccra_indicator,sectors_served,climatic_risks_served,risk_components,geographic_coverage,geographic_granularity,granularity_class,horizons_covered,temporal_coverage,update_frequency,data_format,open_restricted,license,api_available,download_url,documentation_url,short_description,limitations,confidence_level,authoritative_tier
Households in hazard-prone areas,ARG-A034,ARG-A034-CCRA-017,OEF Landslide Risk Score H×E×V (city screening),Open Earth Foundation (landslide_risk),Hybrid,Landslide risk composite,CCRA-017,Hydrogeological Disasters,Floods; Landslides,Exposure,Pipeline-ready,~90 m,modeled_grid,present,Static,Per city run,COG + tiles,Internal when published,CC BY 4.0,When published,https://github.com/Open-Earth-Foundation/geospatial-data/tree/main/transformation/landslide_risk,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/docs/ccra_pipeline_architecture.md,OEF landslide risk screening.,Slope gate.,High,OEF derived screening
Households in hazard-prone areas,ARG-A035,ARG-A035-CCRA-017,OEF shared city Exposure score (population density screening),Open Earth Foundation,Exposure,Shared E — INDEC radio / WorldPop,CCRA-017,Hydrogeological Disasters,Floods; Landslides,Exposure,City AOI,Radio burned to H grid,neighborhood_or_small_area,present,Census-aligned,Per city run,COG / GPKG,Internal when published,CC BY 4.0,When published,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/collections/layers.yaml,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/docs/ccra_pipeline_architecture.md,OEF shared E — radio censal is natural ARG grain.,Choose radio vs raster.,High,OEF derived screening
Inadequate Sanitation,ARG-A001,ARG-A001-CCRA-018,"INDEC Censo Nacional de Población, Hogares y Viviendas 2022 — radios censales (edad, NBI, vivienda, agua/saneamiento)",Instituto Nacional de Estadística y Censos (INDEC),Hybrid,"Population density, age, NBI/income proxies, water/sanitation, housing for E/V",CCRA-018,Public Health,Diseases,Vulnerability,Argentina,Radio censal (urban blocks ≈ neighbourhood); fracción/departamento for some tables,neighborhood_or_small_area,present,2022 Census (+ 2010 comparable themes),Census cycle (~10 years),REDATAM / CSV / Portal Geoestadístico,Open (aggregates); microdata via REDATAM,INDEC terms / open data,Partial (geo portal),https://www.indec.gob.ar/indec/web/Nivel4-Tema-2-41-165,https://portalgeoestadistico.indec.gob.ar/,"National E/V backbone at radio censal: age, NBI, dwelling services — city CCRA ready for CABA/AMBA/Rosario/Córdoba/etc.",Some REDATAM themes publish slowly; radio topology may need CONICET-corrected geometries for GIS joins.,High,Primary official
Inadequate water access,ARG-A001,ARG-A001-CCRA-019,"INDEC Censo Nacional de Población, Hogares y Viviendas 2022 — radios censales (edad, NBI, vivienda, agua/saneamiento)",Instituto Nacional de Estadística y Censos (INDEC),Hybrid,"Population density, age, NBI/income proxies, water/sanitation, housing for E/V",CCRA-019,Public Health; Water Resources,Diseases; Droughts,Vulnerability,Argentina,Radio censal (urban blocks ≈ neighbourhood); fracción/departamento for some tables,neighborhood_or_small_area,present,2022 Census (+ 2010 comparable themes),Census cycle (~10 years),REDATAM / CSV / Portal Geoestadístico,Open (aggregates); microdata via REDATAM,INDEC terms / open data,Partial (geo portal),https://www.indec.gob.ar/indec/web/Nivel4-Tema-2-41-165,https://portalgeoestadistico.indec.gob.ar/,"National E/V backbone at radio censal: age, NBI, dwelling services — city CCRA ready for CABA/AMBA/Rosario/Córdoba/etc.",Some REDATAM themes publish slowly; radio topology may need CONICET-corrected geometries for GIS joins.,High,Primary official
Inadequate water access,ARG-A022,ARG-A022-CCRA-019,INA / AySA & provincial water utilities performance; Water Security / drought indicators,INA / AySA / provincial operators / Ambiente,Vulnerability,Water security and urban water access/drought context,CCRA-019,Public Health; Water Resources,Diseases; Droughts,Vulnerability,Argentina (stronger AMBA via AySA),Utility / basin / partido,city_or_municipality,present,Utility reports / basin studies,Periodic,Tables / GIS varying,Partially open,Varies,Limited,https://www.aysa.com.ar/,https://www.argentina.gob.ar/ina,Urban water utility and basin products for Water security index; Census water access for neighbourhood V.,No single national water-security index GIS at radio.,Medium,Secondary official
Income,ARG-A001,ARG-A001-CCRA-020,"INDEC Censo Nacional de Población, Hogares y Viviendas 2022 — radios censales (edad, NBI, vivienda, agua/saneamiento)",Instituto Nacional de Estadística y Censos (INDEC),Hybrid,"Population density, age, NBI/income proxies, water/sanitation, housing for E/V",CCRA-020,Energy Security; Food Security; Hydrogeological Disasters; Public Health; Water Resources,Diseases; Droughts; Floods; Heatwaves; Landslides,Vulnerability,Argentina,Radio censal (urban blocks ≈ neighbourhood); fracción/departamento for some tables,neighborhood_or_small_area,present,2022 Census (+ 2010 comparable themes),Census cycle (~10 years),REDATAM / CSV / Portal Geoestadístico,Open (aggregates); microdata via REDATAM,INDEC terms / open data,Partial (geo portal),https://www.indec.gob.ar/indec/web/Nivel4-Tema-2-41-165,https://portalgeoestadistico.indec.gob.ar/,"National E/V backbone at radio censal: age, NBI, dwelling services — city CCRA ready for CABA/AMBA/Rosario/Córdoba/etc.",Some REDATAM themes publish slowly; radio topology may need CONICET-corrected geometries for GIS joins.,High,Primary official
Income,ARG-A002,ARG-A002-CCRA-020,INDEC NBI / EPH poverty & income indicators (aglomerados + census NBI at radio),INDEC,Vulnerability,Income / poverty / NBI for vulnerability,CCRA-020,Energy Security; Food Security; Hydrogeological Disasters; Public Health; Water Resources,Diseases; Droughts; Floods; Heatwaves; Landslides,Vulnerability,Argentina (EPH major agglomerations; NBI census nationwide),Radio (NBI census); aglomerado urbano (EPH),neighborhood_or_small_area,present,Census 2022 NBI; EPH quarterly,Census / quarterly EPH,Tables / REDATAM,Open aggregates,INDEC,Partial,https://www.indec.gob.ar/,https://www.indec.gob.ar/indec/web/Nivel3-Tema-4-46,NBI at radio + EPH income/poverty for agglomerations — primary Income indicator path (no SEIFA/IMD equivalent).,EPH not radio-level; use census NBI/education/occupation for neighbourhood V outside EPH cities.,High,Primary official
Income,ARG-A036,ARG-A036-CCRA-020,OEF shared city Vulnerability score (age/social screening),Open Earth Foundation,Vulnerability,"Shared V — age, NBI, housing/WASH from Census",CCRA-020,Energy Security; Food Security; Hydrogeological Disasters; Public Health; Water Resources,Diseases; Droughts; Floods; Heatwaves; Landslides,Vulnerability,City AOI,Radio censal,neighborhood_or_small_area,present,Census-aligned,Per city run,COG / GPKG,Internal when published,CC BY 4.0,When published,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/collections/layers.yaml,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/docs/ccra_pipeline_architecture.md,OEF shared V from INDEC Census NBI/age — strong where REDATAM themes available.,No IMD/SEIFA; compose from NBI + age + WASH.,High,OEF derived screening
Industrial GDP share,ARG-A018,ARG-A018-CCRA-021,INDEC Cuentas Nacionales / provincial GVA by industry (agro & industry shares),INDEC,Vulnerability,Agricultural and industrial GDP/GVA shares,CCRA-021,Infrastructures,Erosions; Heatwave; Landslides; Sea level rise,Vulnerability,Argentina,National / provincial,national,present,Annual,Annual,Tables,Open,INDEC,Partial,https://www.indec.gob.ar/,https://www.indec.gob.ar/,Official sectoral GVA for economic dependence.,Needs downscaling for city CCRA.,High,Primary official
Landslide Susceptibility,ARG-A009,ARG-A009-CCRA-022,NASA LHASA + Copernicus DEM / MERIT HAND (landslide drivers),NASA / ESA / MERIT,Hazard,Global landslide hazard and terrain drivers,CCRA-022,Infrastructures,Landslides,Vulnerability,Argentina,~1 km LHASA; 30 m DEM,modeled_grid,present,Model/DEM vintages,Product versions,GeoTIFF,Open,See publishers,Yes,https://gpm.nasa.gov/landslides/,https://spacedata.copernicus.eu/,Global landslide drivers complementary to SEGEMAR/municipal inventories.,Critical for Andean/foothill cities; less for Pampa plains.,Medium,International modeled
Landslide Susceptibility,ARG-A013,ARG-A013-CCRA-022,SEGEMAR geological hazard / landslide inventories + provincial susceptibility (Andes/Sierras),SEGEMAR / provincias,Hazard,Landslide Threat / Susceptibility,CCRA-022,Infrastructures,Landslides,Vulnerability,Argentina (stronger in mountain provinces),Inventory points / susceptibility where published,other_or_mixed,present,Inventory vintages,Periodic,SHP / maps / WMS,Partially open,SEGEMAR/provincial,Partial,https://www.segemar.gob.ar/,https://www.segemar.gob.ar/,National geological survey landslide products — preferred for Andean/Sierras cities.,Pampa metros low landslide relevance; OEF as open ensemble elsewhere.,Medium,Primary official
Landslide Susceptibility,ARG-A031,ARG-A031-CCRA-022,OEF Landslide Hazard Score (city screening ensemble),Open Earth Foundation (models/landslide_hazard),Hazard,City landslide susceptibility,CCRA-022,Infrastructures,Landslides,Vulnerability,"Pipeline-ready (esp. Mendoza, NOA, Patagonia foothills)",~90 m,modeled_grid,present,Static,Per city run,COG + tiles,Internal when published,CC BY 4.0,When published,https://github.com/Open-Earth-Foundation/geospatial-data/tree/main/transformation/landslide_hazard,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/models/landslide_hazard/,OEF landslide_hazard open ensemble complement to SEGEMAR.,Low relevance on flat Pampa cities.,High,OEF derived screening
Landslide Susceptibility,ARG-A034,ARG-A034-CCRA-022,OEF Landslide Risk Score H×E×V (city screening),Open Earth Foundation (landslide_risk),Hybrid,Landslide risk composite,CCRA-022,Infrastructures,Landslides,Vulnerability,Pipeline-ready,~90 m,modeled_grid,present,Static,Per city run,COG + tiles,Internal when published,CC BY 4.0,When published,https://github.com/Open-Earth-Foundation/geospatial-data/tree/main/transformation/landslide_risk,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/docs/ccra_pipeline_architecture.md,OEF landslide risk screening.,Slope gate.,High,OEF derived screening
Landslide Threat Index,ARG-A009,ARG-A009-CCRA-023,NASA LHASA + Copernicus DEM / MERIT HAND (landslide drivers),NASA / ESA / MERIT,Hazard,Global landslide hazard and terrain drivers,CCRA-023,Hydrogeological Disasters; Infrastructures,Landslides,Hazard,Argentina,~1 km LHASA; 30 m DEM,modeled_grid,present,Model/DEM vintages,Product versions,GeoTIFF,Open,See publishers,Yes,https://gpm.nasa.gov/landslides/,https://spacedata.copernicus.eu/,Global landslide drivers complementary to SEGEMAR/municipal inventories.,Critical for Andean/foothill cities; less for Pampa plains.,Medium,International modeled
Landslide Threat Index,ARG-A013,ARG-A013-CCRA-023,SEGEMAR geological hazard / landslide inventories + provincial susceptibility (Andes/Sierras),SEGEMAR / provincias,Hazard,Landslide Threat / Susceptibility,CCRA-023,Hydrogeological Disasters; Infrastructures,Landslides,Hazard,Argentina (stronger in mountain provinces),Inventory points / susceptibility where published,other_or_mixed,present,Inventory vintages,Periodic,SHP / maps / WMS,Partially open,SEGEMAR/provincial,Partial,https://www.segemar.gob.ar/,https://www.segemar.gob.ar/,National geological survey landslide products — preferred for Andean/Sierras cities.,Pampa metros low landslide relevance; OEF as open ensemble elsewhere.,Medium,Primary official
Landslide Threat Index,ARG-A031,ARG-A031-CCRA-023,OEF Landslide Hazard Score (city screening ensemble),Open Earth Foundation (models/landslide_hazard),Hazard,City landslide susceptibility,CCRA-023,Hydrogeological Disasters; Infrastructures,Landslides,Hazard,"Pipeline-ready (esp. Mendoza, NOA, Patagonia foothills)",~90 m,modeled_grid,present,Static,Per city run,COG + tiles,Internal when published,CC BY 4.0,When published,https://github.com/Open-Earth-Foundation/geospatial-data/tree/main/transformation/landslide_hazard,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/models/landslide_hazard/,OEF landslide_hazard open ensemble complement to SEGEMAR.,Low relevance on flat Pampa cities.,High,OEF derived screening
Landslide Threat Index,ARG-A034,ARG-A034-CCRA-023,OEF Landslide Risk Score H×E×V (city screening),Open Earth Foundation (landslide_risk),Hybrid,Landslide risk composite,CCRA-023,Hydrogeological Disasters; Infrastructures,Landslides,Hazard,Pipeline-ready,~90 m,modeled_grid,present,Static,Per city run,COG + tiles,Internal when published,CC BY 4.0,When published,https://github.com/Open-Earth-Foundation/geospatial-data/tree/main/transformation/landslide_risk,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/docs/ccra_pipeline_architecture.md,OEF landslide risk screening.,Slope gate.,High,OEF derived screening
Landslide Threat Index,ARG-A037,ARG-A037-CCRA-023,OEF Flood / Heat / Landslide mechanism-type layers (NbS screening),Open Earth Foundation (nbs_*_mechanism_type),Hazard,Mechanism classes; drainage_constrained proxies stormwater gap,CCRA-023,Hydrogeological Disasters; Infrastructures,Landslides,Hazard,Pipeline-ready,~250 m / ~90 m,modeled_grid,present,Static,Per NbS run,Categorical COG,Internal when published,CC BY 4.0,When published,https://github.com/Open-Earth-Foundation/geospatial-data/tree/main/transformation/nbs_screening,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/collections/layers.yaml,OEF mechanism-type layers. Drainage_constrained remains proxy until municipal drainage GIS opens.,Screening only; CABA may have partial pluvial layers but not national % coverage.,Medium,OEF derived screening
Maximum Consecutive Dry Days (CDD),ARG-A010,ARG-A010-CCRA-024,SMN observational climate + 3ra Comunicación Nacional / proyecciones climáticas nacionales,Servicio Meteorológico Nacional / Subsecretaría de Ambiente,Hazard,"Official Argentine climate observations and national CC projections (temp, precip, extremes context)",CCRA-024,Biodiversity; Energy Security; Food Security; Water Resources,Droughts,Hazard,Argentina,Station network / projection grids,modeled_grid,present;2030;2050,Observational climatology + national CC scenarios,Ongoing / CN releases,Tables / NetCDF / reports / portals,Mostly open,SMN / Gobierno AR,Partial,https://www.smn.gob.ar/,https://www.argentina.gob.ar/ambiente,Authoritative AR climate backbone — prefer for citation; pair with CHIRPS/ERA5/OEF for city rasters.,Station density uneven; projections coarser than city UHI — use OEF heat_hazard for urban heat.,High,Primary official
Maximum Consecutive Dry Days (CDD),ARG-A011,ARG-A011-CCRA-024,CHIRPS + ERA5-Land extremes / OEF HWM & FRI inputs,UCSB CHIRPS / ECMWF / OEF,Hazard,"Rx5day, CDD, humidity, SPEI, heatwave, FRI futures",CCRA-024,Biodiversity; Energy Security; Food Security; Water Resources,Droughts,Hazard,Global (incl. Argentina),0.05°–0.1° / OEF derivatives,modeled_grid,present;2030;2050,Multi-decadal + OEF futures,Near real-time / CDS,GeoTIFF / NetCDF,Open,Open/Copernicus,Yes,https://www.chc.ucsb.edu/data/chirps,https://cds.climate.copernicus.eu/,Open global extremes and OEF derivatives as operational CCRA rasters and futures.,Prefer SMN/CN for official Argentine climate narrative.,High,International modeled
Maximum Precipitation 5 days (Rx5day),ARG-A010,ARG-A010-CCRA-025,SMN observational climate + 3ra Comunicación Nacional / proyecciones climáticas nacionales,Servicio Meteorológico Nacional / Subsecretaría de Ambiente,Hazard,"Official Argentine climate observations and national CC projections (temp, precip, extremes context)",CCRA-025,Food Security; Infrastructures; Public Health,Diseases; Erosions; Floods,Hazard,Argentina,Station network / projection grids,modeled_grid,present;2030;2050,Observational climatology + national CC scenarios,Ongoing / CN releases,Tables / NetCDF / reports / portals,Mostly open,SMN / Gobierno AR,Partial,https://www.smn.gob.ar/,https://www.argentina.gob.ar/ambiente,Authoritative AR climate backbone — prefer for citation; pair with CHIRPS/ERA5/OEF for city rasters.,Station density uneven; projections coarser than city UHI — use OEF heat_hazard for urban heat.,High,Primary official
Maximum Precipitation 5 days (Rx5day),ARG-A011,ARG-A011-CCRA-025,CHIRPS + ERA5-Land extremes / OEF HWM & FRI inputs,UCSB CHIRPS / ECMWF / OEF,Hazard,"Rx5day, CDD, humidity, SPEI, heatwave, FRI futures",CCRA-025,Food Security; Infrastructures; Public Health,Diseases; Erosions; Floods,Hazard,Global (incl. Argentina),0.05°–0.1° / OEF derivatives,modeled_grid,present;2030;2050,Multi-decadal + OEF futures,Near real-time / CDS,GeoTIFF / NetCDF,Open,Open/Copernicus,Yes,https://www.chc.ucsb.edu/data/chirps,https://cds.climate.copernicus.eu/,Open global extremes and OEF derivatives as operational CCRA rasters and futures.,Prefer SMN/CN for official Argentine climate narrative.,High,International modeled
Maximum temperature,ARG-A010,ARG-A010-CCRA-026,SMN observational climate + 3ra Comunicación Nacional / proyecciones climáticas nacionales,Servicio Meteorológico Nacional / Subsecretaría de Ambiente,Hazard,"Official Argentine climate observations and national CC projections (temp, precip, extremes context)",CCRA-026,Biodiversity; Energy Security; Infrastructures; Public Health,Diseases; Heatwave; Heatwaves,Hazard,Argentina,Station network / projection grids,modeled_grid,present;2030;2050,Observational climatology + national CC scenarios,Ongoing / CN releases,Tables / NetCDF / reports / portals,Mostly open,SMN / Gobierno AR,Partial,https://www.smn.gob.ar/,https://www.argentina.gob.ar/ambiente,Authoritative AR climate backbone — prefer for citation; pair with CHIRPS/ERA5/OEF for city rasters.,Station density uneven; projections coarser than city UHI — use OEF heat_hazard for urban heat.,High,Primary official
Maximum temperature,ARG-A011,ARG-A011-CCRA-026,CHIRPS + ERA5-Land extremes / OEF HWM & FRI inputs,UCSB CHIRPS / ECMWF / OEF,Hazard,"Rx5day, CDD, humidity, SPEI, heatwave, FRI futures",CCRA-026,Biodiversity; Energy Security; Infrastructures; Public Health,Diseases; Heatwave; Heatwaves,Hazard,Global (incl. Argentina),0.05°–0.1° / OEF derivatives,modeled_grid,present;2030;2050,Multi-decadal + OEF futures,Near real-time / CDS,GeoTIFF / NetCDF,Open,Open/Copernicus,Yes,https://www.chc.ucsb.edu/data/chirps,https://cds.climate.copernicus.eu/,Open global extremes and OEF derivatives as operational CCRA rasters and futures.,Prefer SMN/CN for official Argentine climate narrative.,High,International modeled
Maximum temperature,ARG-A030,ARG-A030-CCRA-026,OEF Heat Hazard Score (city screening ensemble),Open Earth Foundation (models/heat_hazard),Hazard,City LST heat hazard,CCRA-026,Biodiversity; Energy Security; Infrastructures; Public Health,Diseases; Heatwave; Heatwaves,Hazard,Pipeline-ready for Argentine cities,~250 m,modeled_grid,present,Multi-year LST (configure DJF),Per city run,COG + tiles,Internal when published,CC BY 4.0,When published,https://github.com/Open-Earth-Foundation/geospatial-data/tree/main/transformation/heat_hazard,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/collections/layers.yaml,OEF heat_hazard for AMBA/Córdoba UHI beyond SMN station grids.,LST ≠ air temperature.,High,OEF derived screening
Maximum temperature,ARG-A033,ARG-A033-CCRA-026,OEF Heat Risk Score H×E×V (city screening),Open Earth Foundation (heat_risk),Hybrid,Heat risk composite,CCRA-026,Biodiversity; Energy Security; Infrastructures; Public Health,Diseases; Heatwave; Heatwaves,Hazard,Pipeline-ready,~250 m,modeled_grid,present,Static,Per city run,COG + tiles,Internal when published,CC BY 4.0,When published,https://github.com/Open-Earth-Foundation/geospatial-data/tree/main/transformation/heat_risk,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/docs/ccra_pipeline_architecture.md,OEF heat risk with Census NBI/age V.,Season config (DJF).,High,OEF derived screening
Maximum temperature,ARG-A037,ARG-A037-CCRA-026,OEF Flood / Heat / Landslide mechanism-type layers (NbS screening),Open Earth Foundation (nbs_*_mechanism_type),Hazard,Mechanism classes; drainage_constrained proxies stormwater gap,CCRA-026,Biodiversity; Energy Security; Infrastructures; Public Health,Diseases; Heatwave; Heatwaves,Hazard,Pipeline-ready,~250 m / ~90 m,modeled_grid,present,Static,Per NbS run,Categorical COG,Internal when published,CC BY 4.0,When published,https://github.com/Open-Earth-Foundation/geospatial-data/tree/main/transformation/nbs_screening,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/collections/layers.yaml,OEF mechanism-type layers. Drainage_constrained remains proxy until municipal drainage GIS opens.,Screening only; CABA may have partial pluvial layers but not national % coverage.,Medium,OEF derived screening
Natural vegetation cover,ARG-A015,ARG-A015-CCRA-027,UMSEF / Dirección de Bosques monitores + Hansen GFC + ESA WorldCover,MAGyP / UMD / ESA,Hybrid,"Forest cover, forest loss, natural vegetation",CCRA-027,Biodiversity; Hydrogeological Disasters,Droughts; Heatwaves; Landslides,Exposure; Vulnerability,Argentina,~30 m EO / UMSEF products,modeled_grid,present,UMSEF cycles + annual Hansen,Periodic/annual,GeoTIFF / maps,Open,Gov AR / CC BY,Partial,https://www.argentina.gob.ar/ambiente/bosques,https://glad.umd.edu/,Official forest monitoring plus EO for vegetation/erosion/landslide context.,Combine UMSEF with Hansen for loss dynamics.,High,Primary official
Population density,ARG-A001,ARG-A001-CCRA-028,"INDEC Censo Nacional de Población, Hogares y Viviendas 2022 — radios censales (edad, NBI, vivienda, agua/saneamiento)",Instituto Nacional de Estadística y Censos (INDEC),Hybrid,"Population density, age, NBI/income proxies, water/sanitation, housing for E/V",CCRA-028,Energy Security; Food Security; Hydrogeological Disasters; Infrastructures; Public Health; Water Resources,Diseases; Droughts; Floods; Heatwaves; Landslides; Sea level rise,Exposure,Argentina,Radio censal (urban blocks ≈ neighbourhood); fracción/departamento for some tables,neighborhood_or_small_area,present,2022 Census (+ 2010 comparable themes),Census cycle (~10 years),REDATAM / CSV / Portal Geoestadístico,Open (aggregates); microdata via REDATAM,INDEC terms / open data,Partial (geo portal),https://www.indec.gob.ar/indec/web/Nivel4-Tema-2-41-165,https://portalgeoestadistico.indec.gob.ar/,"National E/V backbone at radio censal: age, NBI, dwelling services — city CCRA ready for CABA/AMBA/Rosario/Córdoba/etc.",Some REDATAM themes publish slowly; radio topology may need CONICET-corrected geometries for GIS joins.,High,Primary official
Population density,ARG-A004,ARG-A004-CCRA-028,WorldPop / GHSL population grids (Argentina),WorldPop / JRC,Exposure,Alternate gridded population density,CCRA-028,Energy Security; Food Security; Hydrogeological Disasters; Infrastructures; Public Health; Water Resources,Diseases; Droughts; Floods; Heatwaves; Landslides; Sea level rise,Exposure,Argentina,~100 m,modeled_grid,present;2030,Multi-epoch,Product releases,GeoTIFF,Open,CC BY / JRC,Yes,https://hub.worldpop.org/,https://ghsl.jrc.ec.europa.eu/,Continuous population rasters; prefer INDEC radios for official counts.,Modeled vs census; use for OEF E grids.,High,International modeled
Population density,ARG-A032,ARG-A032-CCRA-028,OEF Flood Risk Score H×E×V (city screening),Open Earth Foundation (flood_risk),Hybrid,R=(H×E×V)^(1/3) with INDEC radio E/V,CCRA-028,Energy Security; Food Security; Hydrogeological Disasters; Infrastructures; Public Health; Water Resources,Diseases; Droughts; Floods; Heatwaves; Landslides; Sea level rise,Exposure,Pipeline-ready,~250 m,modeled_grid,present,Static,Per city run,COG + tiles,Internal when published,CC BY 4.0,When published,https://github.com/Open-Earth-Foundation/geospatial-data/tree/main/transformation/flood_risk,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/docs/ccra_pipeline_architecture.md,OEF flood risk with radio censal E/V — natural ARG packaging path.,Wire INA H when available.,High,OEF derived screening
Population density,ARG-A033,ARG-A033-CCRA-028,OEF Heat Risk Score H×E×V (city screening),Open Earth Foundation (heat_risk),Hybrid,Heat risk composite,CCRA-028,Energy Security; Food Security; Hydrogeological Disasters; Infrastructures; Public Health; Water Resources,Diseases; Droughts; Floods; Heatwaves; Landslides; Sea level rise,Exposure,Pipeline-ready,~250 m,modeled_grid,present,Static,Per city run,COG + tiles,Internal when published,CC BY 4.0,When published,https://github.com/Open-Earth-Foundation/geospatial-data/tree/main/transformation/heat_risk,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/docs/ccra_pipeline_architecture.md,OEF heat risk with Census NBI/age V.,Season config (DJF).,High,OEF derived screening
Population density,ARG-A034,ARG-A034-CCRA-028,OEF Landslide Risk Score H×E×V (city screening),Open Earth Foundation (landslide_risk),Hybrid,Landslide risk composite,CCRA-028,Energy Security; Food Security; Hydrogeological Disasters; Infrastructures; Public Health; Water Resources,Diseases; Droughts; Floods; Heatwaves; Landslides; Sea level rise,Exposure,Pipeline-ready,~90 m,modeled_grid,present,Static,Per city run,COG + tiles,Internal when published,CC BY 4.0,When published,https://github.com/Open-Earth-Foundation/geospatial-data/tree/main/transformation/landslide_risk,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/docs/ccra_pipeline_architecture.md,OEF landslide risk screening.,Slope gate.,High,OEF derived screening
Population density,ARG-A035,ARG-A035-CCRA-028,OEF shared city Exposure score (population density screening),Open Earth Foundation,Exposure,Shared E — INDEC radio / WorldPop,CCRA-028,Energy Security; Food Security; Hydrogeological Disasters; Infrastructures; Public Health; Water Resources,Diseases; Droughts; Floods; Heatwaves; Landslides; Sea level rise,Exposure,City AOI,Radio burned to H grid,neighborhood_or_small_area,present,Census-aligned,Per city run,COG / GPKG,Internal when published,CC BY 4.0,When published,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/collections/layers.yaml,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/docs/ccra_pipeline_architecture.md,OEF shared E — radio censal is natural ARG grain.,Choose radio vs raster.,High,OEF derived screening
Port infrastructures,ARG-A012,ARG-A012-CCRA-029,Servicio de Hidrografía Naval (SHN) / IPCC AR6 regional SLR + Río de la Plata coastal/sudestada studies,SHN / IPCC / research–provincial coastal programs,Hazard,"Sea-level change and coastal/estuarine inundation (AMBA, Mar del Plata, Patagonia ports)",CCRA-029,Infrastructures,Sea level rise,Exposure,Argentine coast & Río de la Plata,Tide gauges / coastal segments / study rasters,other_or_mixed,present;2030;2050,Gauge records + AR6 / local studies,Periodic,Tables / reports / GIS varying,Partially open,Varies,Limited,https://www.hidro.gov.ar/,https://www.ipcc.ch/,Coastal/estuarine SLR and storm-surge context for ARG coastal cities — critical for AMBA sudestadas.,No single national open SLR inundation COG; combine AR6 with local flood/sudestada maps.,Medium,Primary official
Port infrastructures,ARG-A024,ARG-A024-CCRA-029,AGP / puertos nacionales & provinciales + OSM harbour features,AGP / prefectura–ports / OSM,Exposure,Port infrastructures,CCRA-029,Infrastructures,Sea level rise,Exposure,Argentine coast & Paraná–Paraguay waterway ports,Port polygons / berths,facility_or_asset,present,Ongoing,Periodic,SHP / GeoJSON,Partially open,Varies / ODbL,Partial,https://www.argentina.gob.ar/transporte,https://www.hidro.gov.ar/,"Port assets for SLR/sudestada/fluvial exposure (BA, Rosario, Bahía Blanca, etc.).",Detailed asset GIS may be operator-restricted.,Medium,Secondary official
Power generation facilities,ARG-A020,ARG-A020-CCRA-030,CAMMESA / Secretaría de Energía generation & SESCO; WRI Global Power Plant Database,CAMMESA / Secretaría de Energía / WRI,Exposure,Power generation facilities,CCRA-030,Energy Security,Droughts; Heatwaves,Exposure,Argentina,Facility points,facility_or_asset,present,Ongoing registers,Periodic,CSV / tables / open data,Open,Gov AR / CC BY,Partial,https://cammesaweb.cammesa.com/,https://www.argentina.gob.ar/economia/energia,Official generation locations for Energy Security exposure.,Distributed/behind-meter incomplete.,High,Primary official
Protected areas,ARG-A016,ARG-A016-CCRA-031,SIB / APN áreas protegidas + WDPA Argentina,Administración de Parques Nacionales / Ambiente / UNEP-WCMC,Exposure,Protected areas and conservation-value sites,CCRA-031,Biodiversity,Droughts; Heatwaves,Exposure,Argentina,PA polygons,facility_or_asset,present,Continuous updates,Periodic,SHP / GeoJSON,Open,Gov AR / WDPA,Yes,https://www.argentina.gob.ar/parquesnacionales,https://www.protectedplanet.net/,Official protected areas — preferred over WDPA alone.,Provincial reserves completeness varies.,High,Primary official
Railroad density,ARG-A019,ARG-A019-CCRA-032,"IGN / OSM — roads, rail, ports, buildings; Microsoft footprints",IGN / OSM / Microsoft,Exposure,Road/rail/port density; buildings for hazard-prone households,CCRA-032,Infrastructures,Erosions; Heatwave; Landslides,Exposure,Argentina,Vector networks / buildings,facility_or_asset,present,IGN releases; OSM continuous,Periodic / continuous,SHP / PBF / GPKG,Open,IGN / ODbL,Yes,https://www.ign.gob.ar/,https://download.geofabrik.de/south-america/argentina.html,Open transport and building exposure stack for hazard overlays.,Building completeness uneven outside major cities.,High,Secondary official
