indicator_name,dataset_id,row_id,dataset_name,publisher,dataset_type,information_requirements_satisfied,related_ccra_indicator,sectors_served,climatic_risks_served,risk_components,geographic_coverage,geographic_granularity,granularity_class,horizons_covered,temporal_coverage,update_frequency,data_format,open_restricted,license,api_available,download_url,documentation_url,short_description,limitations,confidence_level,authoritative_tier
Maximum temperature,PHL-A015,PHL-A015-CCRA-026,SPEIbase / global SPEI + ERA5-Land heat indices (HWM/TXx),CSIC SPEI / ECMWF Copernicus (OEF transforms),Hazard,SPEI drought and max temperature / heatwave proxies with futures,CCRA-026,Biodiversity; Energy Security; Infrastructures; Public Health,Diseases; Heatwave; Heatwaves,Hazard,Global (incl. Philippines),0.5° SPEI / ~0.1° ERA5,modeled_grid,present;2030;2050,Multi-decadal + OEF HWM futures,Product/CDS updates,NetCDF / GeoTIFF,Open,See products,Yes,https://spei.csic.es/database.html,https://cds.climate.copernicus.eu/,Global drought/heat rasters complementing PAGASA; OEF HWM slices for heat futures.,Coarser than CliMap municipal products; use as gap-fill/ensemble.,High,International modeled
Maximum temperature,PHL-A036,PHL-A036-CCRA-026,OEF Heat Hazard Score (city screening ensemble),Open Earth Foundation (models/heat_hazard),Hazard,City LST heat hazard (0–1),CCRA-026,Biodiversity; Energy Security; Infrastructures; Public Health,Diseases; Heatwave; Heatwaves,Hazard,Pipeline-ready for PHL cities,~250 m,modeled_grid,present,Multi-year LST season (configure for PHL),Per city run,COG + tiles,Internal when published,CC BY 4.0,When published,https://github.com/Open-Earth-Foundation/geospatial-data/tree/main/transformation/heat_hazard,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/collections/layers.yaml,OEF heat_hazard — fills urban heat screening where PAGASA CliMap is municipal-average.,Configure season (typically hottest months); LST ≠ air temperature.,High,OEF derived screening
Maximum temperature,PHL-A039,PHL-A039-CCRA-026,OEF Heat Risk Score H×E×V (city screening),Open Earth Foundation (heat_risk),Hybrid,R=(H×E×V)^(1/3) heat risk,CCRA-026,Biodiversity; Energy Security; Infrastructures; Public Health,Diseases; Heatwave; Heatwaves,Hazard,Pipeline-ready for PHL cities,~250 m,modeled_grid,present,Static composite,Per city run,COG + tiles,Internal when published,CC BY 4.0,When published,https://github.com/Open-Earth-Foundation/geospatial-data/tree/main/transformation/heat_risk,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/docs/ccra_pipeline_architecture.md,OEF heat risk screening with PSA/WorldPop E/V.,Season + local E/V config.,High,OEF derived screening
Maximum temperature,PHL-A043,PHL-A043-CCRA-026,OEF Flood / Heat / Landslide mechanism-type layers (NbS screening),Open Earth Foundation (nbs_*_mechanism_type),Hazard,Dominant mechanism classes; drainage_constrained proxies stormwater gap,CCRA-026,Biodiversity; Energy Security; Infrastructures; Public Health,Diseases; Heatwave; Heatwaves,Hazard,Pipeline-ready for PHL cities,~250 m / ~90 m,modeled_grid,present,Static classification,Per NbS run,Categorical COG,Internal when published,CC BY 4.0,When published,https://github.com/Open-Earth-Foundation/geospatial-data/tree/main/transformation/nbs_screening,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/collections/layers.yaml,OEF mechanism-type layers. Drainage_constrained remains proxy until LGU drainage GIS opens.,Screening only.,Medium,OEF derived screening
Natural vegetation cover,PHL-A019,PHL-A019-CCRA-027,Hansen Global Forest Change (treecover / loss),UMD / GLAD,Hybrid,Forest cover and loss,CCRA-027,Biodiversity; Hydrogeological Disasters,Droughts; Heatwaves; Landslides,Exposure; Vulnerability,Global (incl. Philippines),~30 m,modeled_grid,present,2000 + annual loss,Annual,GeoTIFF,Open,CC BY 4.0,Yes,https://glad.earthengine.app/view/global-forest-change,https://storage.googleapis.com/earthenginepartners-hansen/GFC-2023-v1.11/download.html,Standard forest cover/loss (OEF hansen_*).,Cross-check DENR-FMB / NAMRIA land cover where available.,High,International modeled
Natural vegetation cover,PHL-A020,PHL-A020-CCRA-027,ESA WorldCover / Dynamic World + NAMRIA land cover,ESA / Google+WRI / NAMRIA,Hybrid,Natural vegetation and agricultural land,CCRA-027,Biodiversity; Hydrogeological Disasters,Droughts; Heatwaves; Landslides,Exposure; Vulnerability,Philippines,10 m EO; NAMRIA national LC products,modeled_grid,present,Annual EO / NAMRIA vintages,Product cadence,GeoTIFF / geoportal,Open EO; NAMRIA via geoportal (terms vary),Open / gov,Yes (EO),https://esa-worldcover.org/,https://www.geoportal.gov.ph/,Land-cover rasters for vegetation/agriculture; Philippine Geoportal hosts national layers.,NAMRIA access/terms may require registration.,High,International modeled
Population density,PHL-A001,PHL-A001-CCRA-028,"PSA Census of Population and Housing 2020 — barangay population, age/sex, housing & WASH",Philippine Statistics Authority (PSA),Hybrid,"Population density, age distribution, water/sanitation/waste housing fields for E/V",CCRA-028,Energy Security; Food Security; Hydrogeological Disasters; Infrastructures; Public Health; Water Resources,Diseases; Droughts; Floods; Heatwaves; Landslides; Sea level rise,Exposure,Philippines,Barangay (ADM4) / city-municipality (ADM3) — HDX & OpenSTAT,neighborhood_or_small_area,present,2020 Census,Census cycle,CSV / OpenSTAT / HDX,Open (aggregates),See PSA/HDX,Partial (OpenSTAT),https://data.humdata.org/group/phl,https://openstat.psa.gov.ph/,"2020 CPH tables include barangay age/sex population and city/municipality water, toilet, and garbage-disposal indicators — unusually strong city CCRA E/V backbone.",Some housing themes published at ADM3 not ADM4; join carefully to COD-AB 10-digit pcodes.,High,Primary official
Population density,PHL-A003,PHL-A003-CCRA-028,Philippines COD-AB — subnational administrative boundaries (ADM0–4),OCHA / HDX (PSA PSGC lineage),Boundary,Admin boundaries including barangay for city AOI and dasymetrics,CCRA-028,Energy Security; Food Security; Hydrogeological Disasters; Infrastructures; Public Health; Water Resources,Diseases; Droughts; Floods; Heatwaves; Landslides; Sea level rise,Exposure,Philippines,ADM1–4 (barangay),neighborhood_or_small_area,n/a,COD maintained (10-digit pcode),As COD updates,SHP / GeoJSON,Open,CC BY (HDX typical),Yes (HDX),https://data.humdata.org/dataset/cod-ab-phl,https://data.humdata.org/dataset/cod-ab-phl,COD administrative boundaries aligned to PSA PSGC — essential join key for census tables.,BARMM/boundary changes require matching census vintage.,High,Secondary official
Population density,PHL-A004,PHL-A004-CCRA-028,"WorldPop constrained population & age-sex (PHL, ~100 m)",WorldPop / University of Southampton,Exposure,Gridded population density and age structures,CCRA-028,Energy Security; Food Security; Hydrogeological Disasters; Infrastructures; Public Health; Water Resources,Diseases; Droughts; Floods; Heatwaves; Landslides; Sea level rise,Exposure,Philippines,~100 m,modeled_grid,present;2030,2015–2030 grids,Product releases,GeoTIFF,Open,CC BY 4.0 typical,Yes,https://hub.worldpop.org/,https://data.humdata.org/group/phl,Dasymetric grids complementary to barangay census totals for continuous E surfaces.,Prefer census barangay for official counts; WorldPop for raster CCRA grids.,High,International modeled
Population density,PHL-A005,PHL-A005-CCRA-028,GHSL Population Grid (GHS-POP),European Commission JRC,Exposure,Alternate global population grid,CCRA-028,Energy Security; Food Security; Hydrogeological Disasters; Infrastructures; Public Health; Water Resources,Diseases; Droughts; Floods; Heatwaves; Landslides; Sea level rise,Exposure,Global (incl. Philippines),100 m / 1 km,modeled_grid,present,Multi-epoch GHSL,GHSL releases,GeoTIFF,Open,JRC open,Yes,https://ghsl.jrc.ec.europa.eu/,https://ghsl.jrc.ec.europa.eu/,Global settlement population (OEF ghsl_population).,Less local than PSA barangay + WorldPop age-sex.,High,International modeled
Population density,PHL-A033,PHL-A033-CCRA-028,HeiGIT / HDX risk assessment style composites (if published) + COD population joins,Humanitarian partners / HDX,Hybrid,"ADM composites for demographics, facilities, flood exposure screening",CCRA-028,Energy Security; Food Security; Hydrogeological Disasters; Infrastructures; Public Health; Water Resources,Diseases; Droughts; Floods; Heatwaves; Landslides; Sea level rise,Exposure,Philippines,Admin 2/3 typical,state_or_province,present,Pipeline vintages,As published,CSV / geodata,Open on HDX where available,See HDX,Yes,https://data.humdata.org/group/phl,https://data.humdata.org/group/phl,HDX Philippines group hosts census joins and risk-relevant layers usable for coarse screening.,Prefer barangay census + NOAH for city products.,Medium,Research/NGO
Population density,PHL-A038,PHL-A038-CCRA-028,OEF Flood Risk Score H×E×V (city screening),Open Earth Foundation (flood_risk),Hybrid,R=(H×E×V)^(1/3) flood risk — can use NOAH H + PSA E/V,CCRA-028,Energy Security; Food Security; Hydrogeological Disasters; Infrastructures; Public Health; Water Resources,Diseases; Droughts; Floods; Heatwaves; Landslides; Sea level rise,Exposure,Pipeline-ready for PHL cities,~250 m,modeled_grid,present,Static composite,Per city run,COG + tiles,Internal when published,CC BY 4.0,When published,https://github.com/Open-Earth-Foundation/geospatial-data/tree/main/transformation/flood_risk,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/docs/ccra_pipeline_architecture.md,OEF flood risk composite; PHL can feed barangay PSA E/V and optionally NOAH-derived H.,Integration of NOAH H into OEF risk pipeline may need adapter.,High,OEF derived screening
Population density,PHL-A039,PHL-A039-CCRA-028,OEF Heat Risk Score H×E×V (city screening),Open Earth Foundation (heat_risk),Hybrid,R=(H×E×V)^(1/3) heat risk,CCRA-028,Energy Security; Food Security; Hydrogeological Disasters; Infrastructures; Public Health; Water Resources,Diseases; Droughts; Floods; Heatwaves; Landslides; Sea level rise,Exposure,Pipeline-ready for PHL cities,~250 m,modeled_grid,present,Static composite,Per city run,COG + tiles,Internal when published,CC BY 4.0,When published,https://github.com/Open-Earth-Foundation/geospatial-data/tree/main/transformation/heat_risk,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/docs/ccra_pipeline_architecture.md,OEF heat risk screening with PSA/WorldPop E/V.,Season + local E/V config.,High,OEF derived screening
Population density,PHL-A040,PHL-A040-CCRA-028,OEF Landslide Risk Score H×E×V (city screening),Open Earth Foundation (landslide_risk),Hybrid,R=(H×E×V)^(1/3) landslide risk,CCRA-028,Energy Security; Food Security; Hydrogeological Disasters; Infrastructures; Public Health; Water Resources,Diseases; Droughts; Floods; Heatwaves; Landslides; Sea level rise,Exposure,Pipeline-ready for PHL cities,~90 m,modeled_grid,present,Static composite,Per city run,COG + tiles,Internal when published,CC BY 4.0,When published,https://github.com/Open-Earth-Foundation/geospatial-data/tree/main/transformation/landslide_risk,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/docs/ccra_pipeline_architecture.md,OEF landslide risk; can compare with NOAH H × PSA E/V.,NOAH H adapter optional.,High,OEF derived screening
Population density,PHL-A041,PHL-A041-CCRA-028,OEF shared city Exposure score (population density screening),Open Earth Foundation,Exposure,Shared E score across hazards,CCRA-028,Energy Security; Food Security; Hydrogeological Disasters; Infrastructures; Public Health; Water Resources,Diseases; Droughts; Floods; Heatwaves; Landslides; Sea level rise,Exposure,City AOI (PHL → PSA barangay / WorldPop),City grid / burned barangay,neighborhood_or_small_area,present,Aligned to pop source,Per city run,COG / GPKG,Internal when published,CC BY 4.0,When published,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/collections/layers.yaml,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/docs/ccra_pipeline_architecture.md,OEF shared exposure_score — PHL can use barangay census as preferred E.,Choose PSA vs WorldPop explicitly.,High,OEF derived screening
Port infrastructures,PHL-A009,PHL-A009-CCRA-029,Project NOAH — Storm surge advisory hazard maps (SSA 1–4),DOST / UP Resilience Institute (Project NOAH),Hazard,Coastal storm-surge inundation related to sea-level / coastal hazard exposure,CCRA-029,Infrastructures,Sea level rise,Exposure,Philippine coasts (67 provinces in packaged mirrors),Coastal inundation polygons by advisory level,modeled_grid,present,Based on historical cyclone simulations 1951–2013,Project releases,SHP / PMTiles,Open (ODC-ODbL),ODC-ODbL,Portal / mirrors,https://huggingface.co/datasets/bettergovph/project-noah-hazard-maps,https://www.spaceclimateobservatory.org/noah,"Storm surge hazard advisories complement slow-onset SLR for coastal city CCRA (Manila Bay, Cebu, Davao, etc.).",Storm surge ≠ gradual SLR; still use NASA/IPCC SLR for 2030/2050 horizons.,High,Primary official
Port infrastructures,PHL-A016,PHL-A016-CCRA-029,NASA / IPCC sea-level change & coastal elevation proxies,NASA Sea Level Change / IPCC (+ CoastalDEM),Hazard,Sea-level change present/2030/2050 for coastal exposure,CCRA-029,Infrastructures,Sea level rise,Exposure,Philippine coasts,Gridded projections / coastal DEM,modeled_grid,present;2030;2050,Projection horizons,Assessment cycles,NetCDF / GeoTIFF,Open,See NASA/IPCC,Yes,https://sealevel.nasa.gov/,https://sealevel.nasa.gov/data_tools/,Gradual SLR projections for coastal cities; pair with NOAH storm surge for extreme coastal hazard.,Local subsidence (e.g. Metro Manila) may exceed regional SLR — needs local studies.,Medium,International modeled
Port infrastructures,PHL-A026,PHL-A026-CCRA-029,"OpenStreetMap — roads, rail, ports, health, buildings",OpenStreetMap contributors,Exposure,Road/rail/port density; health POIs; buildings for hazard-prone households,CCRA-029,Infrastructures,Sea level rise,Exposure,Philippines,Vector features,facility_or_asset,present,Continuous,Continuous,PBF / GeoJSON,Open,ODbL,Yes,https://download.geofabrik.de/asia/philippines.html,https://wiki.openstreetmap.org/wiki/Philippines,Primary open infrastructure and building layer for exposure overlays with NOAH hazards.,Health POI completeness vs DOH NHFR varies.,Medium,Research/NGO
Port infrastructures,PHL-A028,PHL-A028-CCRA-029,PPA port statistics & port infrastructure locations,Philippine Ports Authority,Exposure,Port infrastructures for coastal SLR/surge exposure,CCRA-029,Infrastructures,Sea level rise,Exposure,Philippine ports,Port / terminal,facility_or_asset,present,Annual/quarterly stats,Periodic,PDF/tables + maps,Open (reports),Not identified,No,https://www.ppa.com.ph/,https://www.ppa.com.ph/,Official port activity statistics; pair with OSM/PPA maps for asset geometry.,Activity stats ≠ full GIS footprint.,High,Primary official
Power generation facilities,PHL-A029,PHL-A029-CCRA-030,Global Power Plant Database / DOE power plant lists,WRI / Department of Energy,Exposure,Power generation facilities,CCRA-030,Energy Security,Droughts; Heatwaves,Exposure,Philippines,Facility points,facility_or_asset,present,Database / DOE list vintage,Periodic,CSV / DOE tables,Open,CC BY 4.0 (WRI),Yes (WRI),https://datasets.wri.org/dataset/globalpowerplantdatabase,https://www.doe.gov.ph/,Geolocated power plants for energy-security exposure under heat/drought.,Distributed generation incomplete.,High,International modeled
Protected areas,PHL-A021,PHL-A021-CCRA-031,World Database on Protected Areas (WDPA) + NIPAS sites,UNEP-WCMC / DENR-BMB,Exposure,Protected areas,CCRA-031,Biodiversity,Droughts; Heatwaves,Exposure,Philippines,PA polygons,facility_or_asset,present,Continuous / NIPAS listings,Periodic,SHP / tables,Open (WDPA); national lists,WDPA / gov,Yes (WDPA),https://www.protectedplanet.net/,https://bmb.gov.ph/,Protected areas including NIPAS; WDPA as open GIS backbone.,National GIS completeness vs WDPA may differ.,High,International modeled
Railroad density,PHL-A026,PHL-A026-CCRA-032,"OpenStreetMap — roads, rail, ports, health, buildings",OpenStreetMap contributors,Exposure,Road/rail/port density; health POIs; buildings for hazard-prone households,CCRA-032,Infrastructures,Erosions; Heatwave; Landslides,Exposure,Philippines,Vector features,facility_or_asset,present,Continuous,Continuous,PBF / GeoJSON,Open,ODbL,Yes,https://download.geofabrik.de/asia/philippines.html,https://wiki.openstreetmap.org/wiki/Philippines,Primary open infrastructure and building layer for exposure overlays with NOAH hazards.,Health POI completeness vs DOH NHFR varies.,Medium,Research/NGO
Relative humidity,PHL-A013,PHL-A013-CCRA-033,PAGASA CliMap — historical & CMIP6 projected climate (municipal),DOST-PAGASA,Hazard,Municipal historical/projected temperature & rainfall; extremes; CLIRAM,CCRA-033,Public Health,Diseases,Hazard,Philippines,Municipality / province / region summaries; gridded raw later/advanced,city_or_municipality,present;2030;2050,Historical monthly + CMIP6 SSP periods,Portal programme updates,Maps / spreadsheets / CLIRAM (registration download),Open with registration for downloads,See PAGASA T&Cs,No,https://origin.pagasa.dost.gov.ph/climate/climate-change/dynamic-downscaling/climap-v2,https://origin.pagasa.dost.gov.ph/climate/climate-change/dynamic-downscaling/climap-v2,CliMap interface for historical and projected climate at municipal scale — strong official source for heat/precip futures.,Raw national grids may require advanced-user access; registration gate for downloads.,High,Primary official
Relative humidity,PHL-A015,PHL-A015-CCRA-033,SPEIbase / global SPEI + ERA5-Land heat indices (HWM/TXx),CSIC SPEI / ECMWF Copernicus (OEF transforms),Hazard,SPEI drought and max temperature / heatwave proxies with futures,CCRA-033,Public Health,Diseases,Hazard,Global (incl. Philippines),0.5° SPEI / ~0.1° ERA5,modeled_grid,present;2030;2050,Multi-decadal + OEF HWM futures,Product/CDS updates,NetCDF / GeoTIFF,Open,See products,Yes,https://spei.csic.es/database.html,https://cds.climate.copernicus.eu/,Global drought/heat rasters complementing PAGASA; OEF HWM slices for heat futures.,Coarser than CliMap municipal products; use as gap-fill/ensemble.,High,International modeled
Road density,PHL-A026,PHL-A026-CCRA-034,"OpenStreetMap — roads, rail, ports, health, buildings",OpenStreetMap contributors,Exposure,Road/rail/port density; health POIs; buildings for hazard-prone households,CCRA-034,Infrastructures,Erosions; Heatwave; Landslides,Exposure,Philippines,Vector features,facility_or_asset,present,Continuous,Continuous,PBF / GeoJSON,Open,ODbL,Yes,https://download.geofabrik.de/asia/philippines.html,https://wiki.openstreetmap.org/wiki/Philippines,Primary open infrastructure and building layer for exposure overlays with NOAH hazards.,Health POI completeness vs DOH NHFR varies.,Medium,Research/NGO
Sea Level change,PHL-A009,PHL-A009-CCRA-035,Project NOAH — Storm surge advisory hazard maps (SSA 1–4),DOST / UP Resilience Institute (Project NOAH),Hazard,Coastal storm-surge inundation related to sea-level / coastal hazard exposure,CCRA-035,Infrastructures,Sea level rise,Hazard,Philippine coasts (67 provinces in packaged mirrors),Coastal inundation polygons by advisory level,modeled_grid,present,Based on historical cyclone simulations 1951–2013,Project releases,SHP / PMTiles,Open (ODC-ODbL),ODC-ODbL,Portal / mirrors,https://huggingface.co/datasets/bettergovph/project-noah-hazard-maps,https://www.spaceclimateobservatory.org/noah,"Storm surge hazard advisories complement slow-onset SLR for coastal city CCRA (Manila Bay, Cebu, Davao, etc.).",Storm surge ≠ gradual SLR; still use NASA/IPCC SLR for 2030/2050 horizons.,High,Primary official
Sea Level change,PHL-A016,PHL-A016-CCRA-035,NASA / IPCC sea-level change & coastal elevation proxies,NASA Sea Level Change / IPCC (+ CoastalDEM),Hazard,Sea-level change present/2030/2050 for coastal exposure,CCRA-035,Infrastructures,Sea level rise,Hazard,Philippine coasts,Gridded projections / coastal DEM,modeled_grid,present;2030;2050,Projection horizons,Assessment cycles,NetCDF / GeoTIFF,Open,See NASA/IPCC,Yes,https://sealevel.nasa.gov/,https://sealevel.nasa.gov/data_tools/,Gradual SLR projections for coastal cities; pair with NOAH storm surge for extreme coastal hazard.,Local subsidence (e.g. Metro Manila) may exceed regional SLR — needs local studies.,Medium,International modeled
Standardized Precipitation Evapotranspiration Index (SPEI),PHL-A012,PHL-A012-CCRA-036,PAGASA drought / dry-spell assessments + SPEI/SPI agri-impact maps,DOST-PAGASA,Hazard,"Official drought monitoring (SPI/SPEI, dry spell/drought categories) and RX extremes in agri assessments",CCRA-036,Biodiversity; Energy Security; Food Security; Water Resources,Droughts,Hazard,Philippines (province-level assessments; gridded SPEI in agri reports),Province bulletins + gridded SPEI/RX maps in impact assessments,state_or_province,present,Monthly operational products,Monthly,PDF maps / portal products,Open (bulletins); raw grids via CliMap registration for some products,See PAGASA,No bulk public API,https://www.pagasa.dost.gov.ph/climate/climate-advisories,https://www.pagasa.dost.gov.ph/agri-weather/impact-assessment-for-agriculture,National meteorological drought/dry-spell monitoring using SPI/SPEI and related extremes.,City-ready open NetCDF SPEI archives not always direct-download; CliMap helps for municipal climate.,High,Primary official
Standardized Precipitation Evapotranspiration Index (SPEI),PHL-A015,PHL-A015-CCRA-036,SPEIbase / global SPEI + ERA5-Land heat indices (HWM/TXx),CSIC SPEI / ECMWF Copernicus (OEF transforms),Hazard,SPEI drought and max temperature / heatwave proxies with futures,CCRA-036,Biodiversity; Energy Security; Food Security; Water Resources,Droughts,Hazard,Global (incl. Philippines),0.5° SPEI / ~0.1° ERA5,modeled_grid,present;2030;2050,Multi-decadal + OEF HWM futures,Product/CDS updates,NetCDF / GeoTIFF,Open,See products,Yes,https://spei.csic.es/database.html,https://cds.climate.copernicus.eu/,Global drought/heat rasters complementing PAGASA; OEF HWM slices for heat futures.,Coarser than CliMap municipal products; use as gap-fill/ensemble.,High,International modeled
Total precipitation,PHL-A012,PHL-A012-CCRA-037,PAGASA drought / dry-spell assessments + SPEI/SPI agri-impact maps,DOST-PAGASA,Hazard,"Official drought monitoring (SPI/SPEI, dry spell/drought categories) and RX extremes in agri assessments",CCRA-037,Food Security,Floods,Hazard,Philippines (province-level assessments; gridded SPEI in agri reports),Province bulletins + gridded SPEI/RX maps in impact assessments,state_or_province,present,Monthly operational products,Monthly,PDF maps / portal products,Open (bulletins); raw grids via CliMap registration for some products,See PAGASA,No bulk public API,https://www.pagasa.dost.gov.ph/climate/climate-advisories,https://www.pagasa.dost.gov.ph/agri-weather/impact-assessment-for-agriculture,National meteorological drought/dry-spell monitoring using SPI/SPEI and related extremes.,City-ready open NetCDF SPEI archives not always direct-download; CliMap helps for municipal climate.,High,Primary official
Total precipitation,PHL-A013,PHL-A013-CCRA-037,PAGASA CliMap — historical & CMIP6 projected climate (municipal),DOST-PAGASA,Hazard,Municipal historical/projected temperature & rainfall; extremes; CLIRAM,CCRA-037,Food Security,Floods,Hazard,Philippines,Municipality / province / region summaries; gridded raw later/advanced,city_or_municipality,present;2030;2050,Historical monthly + CMIP6 SSP periods,Portal programme updates,Maps / spreadsheets / CLIRAM (registration download),Open with registration for downloads,See PAGASA T&Cs,No,https://origin.pagasa.dost.gov.ph/climate/climate-change/dynamic-downscaling/climap-v2,https://origin.pagasa.dost.gov.ph/climate/climate-change/dynamic-downscaling/climap-v2,CliMap interface for historical and projected climate at municipal scale — strong official source for heat/precip futures.,Raw national grids may require advanced-user access; registration gate for downloads.,High,Primary official
Total precipitation,PHL-A014,PHL-A014-CCRA-037,"CHIRPS extreme precipitation indices (Rx5day, CDD drivers)",UCSB Climate Hazards Center / CHIRPS,Hazard,"Rx5day, CDD, total precip open rasters",CCRA-037,Food Security,Floods,Hazard,Global land (incl. Philippines),~0.05°,modeled_grid,present,1981–present,Near real-time,GeoTIFF / NetCDF,Open,Open,Yes,https://www.chc.ucsb.edu/data/chirps,https://www.chc.ucsb.edu/data/chirps,Open precip extremes for OEF FRI/landslide inputs and PAGASA cross-check.,Prefer PAGASA/NOAH for local flood hazard; CHIRPS for continuous open time series.,High,International modeled
Urban infrastructure social vulnerability,PHL-A001,PHL-A001-CCRA-038,"PSA Census of Population and Housing 2020 — barangay population, age/sex, housing & WASH",Philippine Statistics Authority (PSA),Hybrid,"Population density, age distribution, water/sanitation/waste housing fields for E/V",CCRA-038,Infrastructures,Erosions; Heatwave; Landslides; Sea level rise,Exposure,Philippines,Barangay (ADM4) / city-municipality (ADM3) — HDX & OpenSTAT,neighborhood_or_small_area,present,2020 Census,Census cycle,CSV / OpenSTAT / HDX,Open (aggregates),See PSA/HDX,Partial (OpenSTAT),https://data.humdata.org/group/phl,https://openstat.psa.gov.ph/,"2020 CPH tables include barangay age/sex population and city/municipality water, toilet, and garbage-disposal indicators — unusually strong city CCRA E/V backbone.",Some housing themes published at ADM3 not ADM4; join carefully to COD-AB 10-digit pcodes.,High,Primary official
Urban infrastructure social vulnerability,PHL-A002,PHL-A002-CCRA-038,PSA poverty statistics (FIES / SAE) + OpenSTAT poverty,Philippine Statistics Authority (PSA),Vulnerability,Income / poverty incidence for vulnerability,CCRA-038,Infrastructures,Erosions; Heatwave; Landslides; Sea level rise,Exposure,Philippines,Province / city-municipality (SAE where published),city_or_municipality,present,FIES rounds + poverty releases,Survey / annual poverty releases,OpenSTAT / HDX / reports,Open aggregates,See PSA,Partial,https://openstat.psa.gov.ph/,https://psa.gov.ph/poverty-press-releases/references,Official poverty incidence and related living-condition statistics; SAE products support finer targeting.,Finest SAE grain varies by release; energy poverty needs HECS/FIES proxies.,High,Primary official
Urban infrastructure social vulnerability,PHL-A026,PHL-A026-CCRA-038,"OpenStreetMap — roads, rail, ports, health, buildings",OpenStreetMap contributors,Exposure,Road/rail/port density; health POIs; buildings for hazard-prone households,CCRA-038,Infrastructures,Erosions; Heatwave; Landslides; Sea level rise,Exposure,Philippines,Vector features,facility_or_asset,present,Continuous,Continuous,PBF / GeoJSON,Open,ODbL,Yes,https://download.geofabrik.de/asia/philippines.html,https://wiki.openstreetmap.org/wiki/Philippines,Primary open infrastructure and building layer for exposure overlays with NOAH hazards.,Health POI completeness vs DOH NHFR varies.,Medium,Research/NGO
Urban infrastructure social vulnerability,PHL-A031,PHL-A031-CCRA-038,Microsoft Building Footprints / Google Open Buildings (PHL),Microsoft / Google,Exposure,Building footprints ∩ NOAH hazard for households in hazard-prone areas,CCRA-038,Infrastructures,Erosions; Heatwave; Landslides; Sea level rise,Exposure,Philippines,Building polygons,facility_or_asset,present,Model vintage,Product versions,GeoJSON / Parquet,Open,ODbL/CDLA,Yes,https://github.com/microsoft/GlobalMLBuildingFootprints,https://sites.research.google/open-buildings/,ML footprints for physical exposure with NOAH flood/landslide/surge masks.,Not official cadastre.,Medium,International modeled
Urban infrastructure social vulnerability,PHL-A042,PHL-A042-CCRA-038,OEF shared city Vulnerability score (age/social screening),Open Earth Foundation,Vulnerability,Shared V score for risk screening,CCRA-038,Infrastructures,Erosions; Heatwave; Landslides; Sea level rise,Exposure,City AOI (PHL → census age + poverty/WASH),Barangay / city polygons burned to H grid,neighborhood_or_small_area,present,Aligned to socioecon source,Per city run,COG / GPKG,Internal when published,CC BY 4.0,When published,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/collections/layers.yaml,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/docs/ccra_pipeline_architecture.md,OEF shared V — map to PSA age + poverty + housing/WASH.,Composition site-specific.,High,OEF derived screening
Urban stormwater drainage coverage,NO-COVERAGE-CCRA-039,NO-COVERAGE-CCRA-039,No suitable dataset identified,n/a,Gap,No suitable open LGU/municipal stormwater drainage coverage GIS found in this pass (Metro Manila concessionaires/LGUs typically unpublished).,CCRA-039,Hydrogeological Disasters,Floods,Vulnerability,Philippines,n/a,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,No suitable open LGU/municipal stormwater drainage coverage GIS found in this pass (Metro Manila concessionaires/LGUs typically unpublished).,"OEF mechanism drainage_constrained is only a proxy, not measured coverage.",Medium,Gap
Urban stormwater drainage coverage,PHL-A043,PHL-A043-CCRA-039,OEF Flood / Heat / Landslide mechanism-type layers (NbS screening),Open Earth Foundation (nbs_*_mechanism_type),Hazard,Dominant mechanism classes; drainage_constrained proxies stormwater gap,CCRA-039,Hydrogeological Disasters,Floods,Vulnerability,Pipeline-ready for PHL cities,~250 m / ~90 m,modeled_grid,present,Static classification,Per NbS run,Categorical COG,Internal when published,CC BY 4.0,When published,https://github.com/Open-Earth-Foundation/geospatial-data/tree/main/transformation/nbs_screening,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/collections/layers.yaml,OEF mechanism-type layers. Drainage_constrained remains proxy until LGU drainage GIS opens.,Screening only.,Medium,OEF derived screening
