sector_name,dataset_id,row_id,dataset_name,publisher,dataset_type,information_requirements_satisfied,related_gpc_sector,geographic_coverage,geographic_granularity,granularity_class,temporal_coverage,update_frequency,data_format,open_restricted,license,api_available,download_url,documentation_url,short_description,limitations,confidence_level,authoritative_tier
On-road transportation,ETH-011,ETH-011-II.1,Addis Ababa GHG Emissions Inventory 2016 (GPC / C40 CIRIS),Addis Ababa / Ethiopia EPA (C40 CAP programme),Emissions,City-wide GPC-compliant GHG inventory by sector and scope for Addis Ababa,II.1,Addis Ababa administrative boundary,City,city_or_municipality,2016 (prior 2012 inventory also exists),Project-based (not confirmed annual open series),PDF,Open,Not identified,No,https://epa.gov.et/images/PDF/Climatechange/2016_Addis_Ababa_GHG_Emssion_Report.pdf,https://epa.gov.et/,Rare public city GPC inventory for Addis Ababa confirming BASIC/BASIC+ style sector coverage for a reference year.,Dated (2016); underlying activity tables incomplete in public PDF; other Ethiopian cities lack equivalent open inventories.,High,City official / C40
On-road transportation,ETH-015,ETH-015-II.1,National vehicle fleet / registration studies (FTA-based compilations),Federal Transport Authority (underlying) / World Bank and sector studies citing FTA,Activity,"Vehicle stock by type (cars, freight, buses, motorcycles) — on-road fleet proxy",II.1,Ethiopia,National (Addis share sometimes noted in studies),national,Often cited around 2014–2015 FTA records; newer open annual extracts scarce,Irregular public releases,PDF studies,Partial Open,Not identified,No,https://documents1.worldbank.org/curated/en/099548004042231428/pdf/IDU04df83d400f006042930968e01ccdab67341f.pdf,https://www.worldbank.org/,Compiled national vehicle population statistics based on FTA registration records.,Open annual FTA extracts not found; VKT and fuel economy missing; currency/import constraints make series jump.,Medium,Secondary compiled from official
On-road transportation,ETH-019,ETH-019-II.1,EDGAR GHG gridded & cities emissions,European Commission JRC,Emissions,Modeled sectoral GHG; grids; city/settlement products for spatial allocation,II.1,Global including Ethiopia,0.1° / 1 km city products,modeled_grid,1970–2024 (latest release),Periodic,NetCDF / CSV,Open,As stated by JRC,No,https://edgar.jrc.ec.europa.eu/emissions_data_and_maps,https://edgar.jrc.ec.europa.eu/,Independent gridded emissions for gap-filling Ethiopian city inventories.,Modeled; biomass/AFOLU dominance needs local calibration.,High,International modeled
On-road transportation,ETH-020,ETH-020-II.1,Climate TRACE inventory,Climate TRACE,Emissions,Asset and urban-area emissions estimates,II.1,Global including Ethiopia,Asset / urban area,modeled_grid,Monthly recent years,Periodic releases,CSV / API,Open,As stated by Climate TRACE,Yes,https://climatetrace.org/,https://climatetrace.org/,Global asset/urban emissions useful where Ethiopian facility reporting is absent.,Not official; boundary definitions may differ from woredas.,Medium,International modeled
Railways,ETH-001,ETH-001-II.2,First Biennial Update Report (BUR1) — National GHG Inventory 2018 & 2020,Federal Democratic Republic of Ethiopia / UNFCCC,Emissions,"National GHG emissions by IPCC sector (Energy, IPPU, AFOLU, Waste); activity-data narratives and inventory totals",II.2,Ethiopia (national),National,national,Inventory years 2018 and 2020 (submitted 2024),BUR/NC cycle,PDF,Open,Not identified (UNFCCC public),No,https://unfccc.int/sites/default/files/resource/Ethiopia_First%20BUR.pdf,https://unfccc.int/documents/639672,"Official BUR1 with national GHG inventory covering Energy, IPPU, AFOLU and Waste for 2018 and 2020.",National only; not city-boundary; AFOLU dominates totals; underlying microdata not published with report.,High,Primary official
Railways,ETH-004,ETH-004-II.2,EEP Facts in Brief 2024/25,Ethiopian Electric Power (EEP),Activity,Generation output; capacity; bulk sales to EEU/HV industry/rail/exports; per-capita generation,II.2,Ethiopia interconnected system + exports,"National / system; customer category (EEU, HV, mining, rail, export)",national,Ethiopian FY referenced in 2024/25 brief,Annual facts brief,PDF,Open,Not identified,No,https://www.eep.com.et/wp-content/uploads/2025/10/fact-and-bierf-pdf.pdf,https://www.eep.com.et/,Generation and bulk-sale KPIs from the national generation/transmission utility.,Retail city distribution sits with EEU; plant-level fuel inputs sparse in brief; PDF.,High,Primary operator
Railways,ETH-011,ETH-011-II.2,Addis Ababa GHG Emissions Inventory 2016 (GPC / C40 CIRIS),Addis Ababa / Ethiopia EPA (C40 CAP programme),Emissions,City-wide GPC-compliant GHG inventory by sector and scope for Addis Ababa,II.2,Addis Ababa administrative boundary,City,city_or_municipality,2016 (prior 2012 inventory also exists),Project-based (not confirmed annual open series),PDF,Open,Not identified,No,https://epa.gov.et/images/PDF/Climatechange/2016_Addis_Ababa_GHG_Emssion_Report.pdf,https://epa.gov.et/,Rare public city GPC inventory for Addis Ababa confirming BASIC/BASIC+ style sector coverage for a reference year.,Dated (2016); underlying activity tables incomplete in public PDF; other Ethiopian cities lack equivalent open inventories.,High,City official / C40
Railways,ETH-014,ETH-014-II.2,Ethio-Djibouti Railway (EDR) passenger & freight activity disclosures,Ethio-Djibouti Railway Share Company / press releases,Activity,Rail freight tonnes; containers; passengers; electrified corridor activity (electricity use may be in EEP bulk sales),II.2,Addis Ababa–Djibouti corridor (Ethiopian segment + cross-border),Corridor / operator,other_or_mixed,Periodic operational disclosures since ~2018,Irregular press/official statements,News / PDF statements,Partial Open,Not identified,No,https://english.news.cn/africa/20240512/60c05028a57a4d7d979a9f877ad78dd0/c.html,https://www.eep.com.et/,Public freight and passenger activity figures for the electrified Ethio-Djibouti railway.,No open station-level energy meter series; city allocation along corridor requires methods; diesel legacy lines limited.,Medium,Primary operator
Waterborne navigation,NO-COVERAGE,NO-COVERAGE-II.3,No suitable dataset identified (II.3),,,,II.3,,,unknown,,,,,,,,,No suitable dataset identified for this GPC subsector in the current research pass.,,,
Aviation,ETH-001,ETH-001-II.4,First Biennial Update Report (BUR1) — National GHG Inventory 2018 & 2020,Federal Democratic Republic of Ethiopia / UNFCCC,Emissions,"National GHG emissions by IPCC sector (Energy, IPPU, AFOLU, Waste); activity-data narratives and inventory totals",II.4,Ethiopia (national),National,national,Inventory years 2018 and 2020 (submitted 2024),BUR/NC cycle,PDF,Open,Not identified (UNFCCC public),No,https://unfccc.int/sites/default/files/resource/Ethiopia_First%20BUR.pdf,https://unfccc.int/documents/639672,"Official BUR1 with national GHG inventory covering Energy, IPPU, AFOLU and Waste for 2018 and 2020.",National only; not city-boundary; AFOLU dominates totals; underlying microdata not published with report.,High,Primary official
Aviation,ETH-011,ETH-011-II.4,Addis Ababa GHG Emissions Inventory 2016 (GPC / C40 CIRIS),Addis Ababa / Ethiopia EPA (C40 CAP programme),Emissions,City-wide GPC-compliant GHG inventory by sector and scope for Addis Ababa,II.4,Addis Ababa administrative boundary,City,city_or_municipality,2016 (prior 2012 inventory also exists),Project-based (not confirmed annual open series),PDF,Open,Not identified,No,https://epa.gov.et/images/PDF/Climatechange/2016_Addis_Ababa_GHG_Emssion_Report.pdf,https://epa.gov.et/,Rare public city GPC inventory for Addis Ababa confirming BASIC/BASIC+ style sector coverage for a reference year.,Dated (2016); underlying activity tables incomplete in public PDF; other Ethiopian cities lack equivalent open inventories.,High,City official / C40
Aviation,ETH-013,ETH-013-II.4,Ethiopian Airlines Group traffic & fleet factsheets / annual reports,Ethiopian Airlines Group,Activity,Passenger and cargo volumes; fleet; hub activity at Addis Ababa Bole (partial aviation activity),II.4,Network with hub in Addis Ababa; domestic airports mentioned,Operator / hub-centric (not full airport authority open DB),facility_or_asset,"Annual/FY factsheets (e.g. 2023/24, 2024–2025)",Annual / periodic,PDF,Open,Not identified,No,https://corporate.ethiopianairlines.com/docs/default-source/annual-performance-reports/et-annual-report-2023-24.pdf,https://corporate.ethiopianairlines.com/AboutEthiopian/Overview,Dominant carrier publications with passenger/cargo KPIs useful for aviation activity at the national hub.,Not complete all-airport LTO/fuel uplift statistics; other carriers incomplete; fuel uplift not published.,Medium,Primary operator
Aviation,ETH-019,ETH-019-II.4,EDGAR GHG gridded & cities emissions,European Commission JRC,Emissions,Modeled sectoral GHG; grids; city/settlement products for spatial allocation,II.4,Global including Ethiopia,0.1° / 1 km city products,modeled_grid,1970–2024 (latest release),Periodic,NetCDF / CSV,Open,As stated by JRC,No,https://edgar.jrc.ec.europa.eu/emissions_data_and_maps,https://edgar.jrc.ec.europa.eu/,Independent gridded emissions for gap-filling Ethiopian city inventories.,Modeled; biomass/AFOLU dominance needs local calibration.,High,International modeled
Aviation,ETH-020,ETH-020-II.4,Climate TRACE inventory,Climate TRACE,Emissions,Asset and urban-area emissions estimates,II.4,Global including Ethiopia,Asset / urban area,modeled_grid,Monthly recent years,Periodic releases,CSV / API,Open,As stated by Climate TRACE,Yes,https://climatetrace.org/,https://climatetrace.org/,Global asset/urban emissions useful where Ethiopian facility reporting is absent.,Not official; boundary definitions may differ from woredas.,Medium,International modeled
Off-road transportation,ETH-001,ETH-001-II.5,First Biennial Update Report (BUR1) — National GHG Inventory 2018 & 2020,Federal Democratic Republic of Ethiopia / UNFCCC,Emissions,"National GHG emissions by IPCC sector (Energy, IPPU, AFOLU, Waste); activity-data narratives and inventory totals",II.5,Ethiopia (national),National,national,Inventory years 2018 and 2020 (submitted 2024),BUR/NC cycle,PDF,Open,Not identified (UNFCCC public),No,https://unfccc.int/sites/default/files/resource/Ethiopia_First%20BUR.pdf,https://unfccc.int/documents/639672,"Official BUR1 with national GHG inventory covering Energy, IPPU, AFOLU and Waste for 2018 and 2020.",National only; not city-boundary; AFOLU dominates totals; underlying microdata not published with report.,High,Primary official
Solid waste disposal,ETH-001,ETH-001-III.1,First Biennial Update Report (BUR1) — National GHG Inventory 2018 & 2020,Federal Democratic Republic of Ethiopia / UNFCCC,Emissions,"National GHG emissions by IPCC sector (Energy, IPPU, AFOLU, Waste); activity-data narratives and inventory totals",III.1,Ethiopia (national),National,national,Inventory years 2018 and 2020 (submitted 2024),BUR/NC cycle,PDF,Open,Not identified (UNFCCC public),No,https://unfccc.int/sites/default/files/resource/Ethiopia_First%20BUR.pdf,https://unfccc.int/documents/639672,"Official BUR1 with national GHG inventory covering Energy, IPPU, AFOLU and Waste for 2018 and 2020.",National only; not city-boundary; AFOLU dominates totals; underlying microdata not published with report.,High,Primary official
Solid waste disposal,ETH-002,ETH-002-III.1,Third National Communication (NC3),Ethiopia / UNFCCC,Hybrid,"National circumstances, GHG inventory context, mitigation/adaptation; complementary to BUR1",III.1,Ethiopia,National,national,Submitted June 2024,NC cycle,PDF,Open,Not identified,No,https://unfccc.int/documents/639671,https://unfccc.int/documents/639671,Third National Communication providing inventory and climate-policy context alongside BUR1.,Narrative PDF; city inventories need separate activity data.,High,Primary official
Solid waste disposal,ETH-011,ETH-011-III.1,Addis Ababa GHG Emissions Inventory 2016 (GPC / C40 CIRIS),Addis Ababa / Ethiopia EPA (C40 CAP programme),Emissions,City-wide GPC-compliant GHG inventory by sector and scope for Addis Ababa,III.1,Addis Ababa administrative boundary,City,city_or_municipality,2016 (prior 2012 inventory also exists),Project-based (not confirmed annual open series),PDF,Open,Not identified,No,https://epa.gov.et/images/PDF/Climatechange/2016_Addis_Ababa_GHG_Emssion_Report.pdf,https://epa.gov.et/,Rare public city GPC inventory for Addis Ababa confirming BASIC/BASIC+ style sector coverage for a reference year.,Dated (2016); underlying activity tables incomplete in public PDF; other Ethiopian cities lack equivalent open inventories.,High,City official / C40
Solid waste disposal,ETH-016,ETH-016-III.1,"Addis Ababa / national MSW management project reports (JICA, GIZ sector briefs)",AACMA / city agencies via JICA & GIZ publications,Activity,MSW generation estimates; collection coverage; landfill/Reppie WtE context; recycling rates (approximate),III.1,Addis Ababa and national urban summaries,City / national urban,city_or_municipality,~2019–2023 project baselines,Project-based,PDF,Open (project docs),Not identified,No,https://www.giz.de/en/downloads/giz2023-en-sector-brief-ethiopia-waste-management-and-recycling.pdf,https://openjicareport.jica.go.jp/pdf/12384889.pdf,"Best available public synthesis of urban solid waste generation and treatment pathways, including Reppie WtE.",Not an official annual open facility tonnage API; Reppie operational performance irregular; composition studies fragmented.,Medium,Project / development partner
Solid waste disposal,ETH-019,ETH-019-III.1,EDGAR GHG gridded & cities emissions,European Commission JRC,Emissions,Modeled sectoral GHG; grids; city/settlement products for spatial allocation,III.1,Global including Ethiopia,0.1° / 1 km city products,modeled_grid,1970–2024 (latest release),Periodic,NetCDF / CSV,Open,As stated by JRC,No,https://edgar.jrc.ec.europa.eu/emissions_data_and_maps,https://edgar.jrc.ec.europa.eu/,Independent gridded emissions for gap-filling Ethiopian city inventories.,Modeled; biomass/AFOLU dominance needs local calibration.,High,International modeled
Solid waste disposal,ETH-020,ETH-020-III.1,Climate TRACE inventory,Climate TRACE,Emissions,Asset and urban-area emissions estimates,III.1,Global including Ethiopia,Asset / urban area,modeled_grid,Monthly recent years,Periodic releases,CSV / API,Open,As stated by Climate TRACE,Yes,https://climatetrace.org/,https://climatetrace.org/,Global asset/urban emissions useful where Ethiopian facility reporting is absent.,Not official; boundary definitions may differ from woredas.,Medium,International modeled
Biological treatment of waste,ETH-001,ETH-001-III.2,First Biennial Update Report (BUR1) — National GHG Inventory 2018 & 2020,Federal Democratic Republic of Ethiopia / UNFCCC,Emissions,"National GHG emissions by IPCC sector (Energy, IPPU, AFOLU, Waste); activity-data narratives and inventory totals",III.2,Ethiopia (national),National,national,Inventory years 2018 and 2020 (submitted 2024),BUR/NC cycle,PDF,Open,Not identified (UNFCCC public),No,https://unfccc.int/sites/default/files/resource/Ethiopia_First%20BUR.pdf,https://unfccc.int/documents/639672,"Official BUR1 with national GHG inventory covering Energy, IPPU, AFOLU and Waste for 2018 and 2020.",National only; not city-boundary; AFOLU dominates totals; underlying microdata not published with report.,High,Primary official
Biological treatment of waste,ETH-016,ETH-016-III.2,"Addis Ababa / national MSW management project reports (JICA, GIZ sector briefs)",AACMA / city agencies via JICA & GIZ publications,Activity,MSW generation estimates; collection coverage; landfill/Reppie WtE context; recycling rates (approximate),III.2,Addis Ababa and national urban summaries,City / national urban,city_or_municipality,~2019–2023 project baselines,Project-based,PDF,Open (project docs),Not identified,No,https://www.giz.de/en/downloads/giz2023-en-sector-brief-ethiopia-waste-management-and-recycling.pdf,https://openjicareport.jica.go.jp/pdf/12384889.pdf,"Best available public synthesis of urban solid waste generation and treatment pathways, including Reppie WtE.",Not an official annual open facility tonnage API; Reppie operational performance irregular; composition studies fragmented.,Medium,Project / development partner
Incineration & open burning,ETH-001,ETH-001-III.3,First Biennial Update Report (BUR1) — National GHG Inventory 2018 & 2020,Federal Democratic Republic of Ethiopia / UNFCCC,Emissions,"National GHG emissions by IPCC sector (Energy, IPPU, AFOLU, Waste); activity-data narratives and inventory totals",III.3,Ethiopia (national),National,national,Inventory years 2018 and 2020 (submitted 2024),BUR/NC cycle,PDF,Open,Not identified (UNFCCC public),No,https://unfccc.int/sites/default/files/resource/Ethiopia_First%20BUR.pdf,https://unfccc.int/documents/639672,"Official BUR1 with national GHG inventory covering Energy, IPPU, AFOLU and Waste for 2018 and 2020.",National only; not city-boundary; AFOLU dominates totals; underlying microdata not published with report.,High,Primary official
Incineration & open burning,ETH-016,ETH-016-III.3,"Addis Ababa / national MSW management project reports (JICA, GIZ sector briefs)",AACMA / city agencies via JICA & GIZ publications,Activity,MSW generation estimates; collection coverage; landfill/Reppie WtE context; recycling rates (approximate),III.3,Addis Ababa and national urban summaries,City / national urban,city_or_municipality,~2019–2023 project baselines,Project-based,PDF,Open (project docs),Not identified,No,https://www.giz.de/en/downloads/giz2023-en-sector-brief-ethiopia-waste-management-and-recycling.pdf,https://openjicareport.jica.go.jp/pdf/12384889.pdf,"Best available public synthesis of urban solid waste generation and treatment pathways, including Reppie WtE.",Not an official annual open facility tonnage API; Reppie operational performance irregular; composition studies fragmented.,Medium,Project / development partner
Wastewater treatment & discharge,ETH-001,ETH-001-III.4,First Biennial Update Report (BUR1) — National GHG Inventory 2018 & 2020,Federal Democratic Republic of Ethiopia / UNFCCC,Emissions,"National GHG emissions by IPCC sector (Energy, IPPU, AFOLU, Waste); activity-data narratives and inventory totals",III.4,Ethiopia (national),National,national,Inventory years 2018 and 2020 (submitted 2024),BUR/NC cycle,PDF,Open,Not identified (UNFCCC public),No,https://unfccc.int/sites/default/files/resource/Ethiopia_First%20BUR.pdf,https://unfccc.int/documents/639672,"Official BUR1 with national GHG inventory covering Energy, IPPU, AFOLU and Waste for 2018 and 2020.",National only; not city-boundary; AFOLU dominates totals; underlying microdata not published with report.,High,Primary official
Wastewater treatment & discharge,ETH-011,ETH-011-III.4,Addis Ababa GHG Emissions Inventory 2016 (GPC / C40 CIRIS),Addis Ababa / Ethiopia EPA (C40 CAP programme),Emissions,City-wide GPC-compliant GHG inventory by sector and scope for Addis Ababa,III.4,Addis Ababa administrative boundary,City,city_or_municipality,2016 (prior 2012 inventory also exists),Project-based (not confirmed annual open series),PDF,Open,Not identified,No,https://epa.gov.et/images/PDF/Climatechange/2016_Addis_Ababa_GHG_Emssion_Report.pdf,https://epa.gov.et/,Rare public city GPC inventory for Addis Ababa confirming BASIC/BASIC+ style sector coverage for a reference year.,Dated (2016); underlying activity tables incomplete in public PDF; other Ethiopian cities lack equivalent open inventories.,High,City official / C40
Wastewater treatment & discharge,ETH-017,ETH-017-III.4,AAWSA wastewater / sanitation project ESIAs and service descriptions,Addis Ababa Water and Sewerage Authority (AAWSA),Activity,Wastewater volumes and WWTP/sewer expansion context for Addis Ababa,III.4,Addis Ababa catchments,City / catchment / plant project,facility_or_asset,Project ESIAs (e.g. 2022 Eastern catchment),Project-based,PDF ESIA / web,Partial Open,Not identified,No,https://aawsa.gov.et/,https://documents1.worldbank.org/curated/en/099425406192434566/txt/IDU-e645b50f-cd2f-4be9-b984-929688906505.txt,Utility and project documents describing wastewater generation and treatment infrastructure in Addis Ababa.,No open annual BOD/COD plant performance dashboard found; sewer coverage still limited.,Medium,Primary operator / project
Wastewater treatment & discharge,ETH-019,ETH-019-III.4,EDGAR GHG gridded & cities emissions,European Commission JRC,Emissions,Modeled sectoral GHG; grids; city/settlement products for spatial allocation,III.4,Global including Ethiopia,0.1° / 1 km city products,modeled_grid,1970–2024 (latest release),Periodic,NetCDF / CSV,Open,As stated by JRC,No,https://edgar.jrc.ec.europa.eu/emissions_data_and_maps,https://edgar.jrc.ec.europa.eu/,Independent gridded emissions for gap-filling Ethiopian city inventories.,Modeled; biomass/AFOLU dominance needs local calibration.,High,International modeled
Industrial processes,ETH-001,ETH-001-IV.1,First Biennial Update Report (BUR1) — National GHG Inventory 2018 & 2020,Federal Democratic Republic of Ethiopia / UNFCCC,Emissions,"National GHG emissions by IPCC sector (Energy, IPPU, AFOLU, Waste); activity-data narratives and inventory totals",IV.1,Ethiopia (national),National,national,Inventory years 2018 and 2020 (submitted 2024),BUR/NC cycle,PDF,Open,Not identified (UNFCCC public),No,https://unfccc.int/sites/default/files/resource/Ethiopia_First%20BUR.pdf,https://unfccc.int/documents/639672,"Official BUR1 with national GHG inventory covering Energy, IPPU, AFOLU and Waste for 2018 and 2020.",National only; not city-boundary; AFOLU dominates totals; underlying microdata not published with report.,High,Primary official
Industrial processes,ETH-005,ETH-005-IV.1,Large and Medium Scale Manufacturing and Electricity Industries Survey reports,Ethiopian Statistical Service (ESS),Activity,Manufacturing establishment energy/electricity use proxies; industrial structure,IV.1,Ethiopia,National; sometimes regional in report tables,state_or_province,Series of annual survey years (e.g. 2015–2017 E.C. releases on portal),Annual survey (publication lag),PDF,Open,Not identified,No,https://ess.gov.et/business/,https://ess.gov.et/,Official manufacturing and electricity industries survey reports supporting industrial energy activity data.,Facility microdata restricted; city geocoding limited; newer years may lag on portal.,Medium,Primary official
Industrial processes,ETH-011,ETH-011-IV.1,Addis Ababa GHG Emissions Inventory 2016 (GPC / C40 CIRIS),Addis Ababa / Ethiopia EPA (C40 CAP programme),Emissions,City-wide GPC-compliant GHG inventory by sector and scope for Addis Ababa,IV.1,Addis Ababa administrative boundary,City,city_or_municipality,2016 (prior 2012 inventory also exists),Project-based (not confirmed annual open series),PDF,Open,Not identified,No,https://epa.gov.et/images/PDF/Climatechange/2016_Addis_Ababa_GHG_Emssion_Report.pdf,https://epa.gov.et/,Rare public city GPC inventory for Addis Ababa confirming BASIC/BASIC+ style sector coverage for a reference year.,Dated (2016); underlying activity tables incomplete in public PDF; other Ethiopian cities lack equivalent open inventories.,High,City official / C40
Industrial processes,ETH-018,ETH-018-IV.1,Cement sector production / capacity disclosures (industry + inventory literature),Cement producers (e.g. Dangote Mugher) / academic IPPU studies citing plants,Activity,Cement/clinker capacity and production proxies for process emissions,IV.1,Ethiopia plants (e.g. Mugher ~90 km from Addis),Facility (partial public),facility_or_asset,Capacity announcements; inventory studies ~2013–2022,Irregular,Web / journal PDF,Partial Open,Not identified,No,https://www.dangotecement.com/ethiopia/,https://link.springer.com/article/10.1007/s42452-025-06608-y,Public plant capacity and research on clinker-specific EFs supporting IPPU cement estimates.,No comprehensive open annual national cement dispatch registry found; multi-plant coverage incomplete.,Medium,Industry / research
Industrial processes,ETH-019,ETH-019-IV.1,EDGAR GHG gridded & cities emissions,European Commission JRC,Emissions,Modeled sectoral GHG; grids; city/settlement products for spatial allocation,IV.1,Global including Ethiopia,0.1° / 1 km city products,modeled_grid,1970–2024 (latest release),Periodic,NetCDF / CSV,Open,As stated by JRC,No,https://edgar.jrc.ec.europa.eu/emissions_data_and_maps,https://edgar.jrc.ec.europa.eu/,Independent gridded emissions for gap-filling Ethiopian city inventories.,Modeled; biomass/AFOLU dominance needs local calibration.,High,International modeled
Industrial processes,ETH-020,ETH-020-IV.1,Climate TRACE inventory,Climate TRACE,Emissions,Asset and urban-area emissions estimates,IV.1,Global including Ethiopia,Asset / urban area,modeled_grid,Monthly recent years,Periodic releases,CSV / API,Open,As stated by Climate TRACE,Yes,https://climatetrace.org/,https://climatetrace.org/,Global asset/urban emissions useful where Ethiopian facility reporting is absent.,Not official; boundary definitions may differ from woredas.,Medium,International modeled
Product use,ETH-001,ETH-001-IV.2,First Biennial Update Report (BUR1) — National GHG Inventory 2018 & 2020,Federal Democratic Republic of Ethiopia / UNFCCC,Emissions,"National GHG emissions by IPCC sector (Energy, IPPU, AFOLU, Waste); activity-data narratives and inventory totals",IV.2,Ethiopia (national),National,national,Inventory years 2018 and 2020 (submitted 2024),BUR/NC cycle,PDF,Open,Not identified (UNFCCC public),No,https://unfccc.int/sites/default/files/resource/Ethiopia_First%20BUR.pdf,https://unfccc.int/documents/639672,"Official BUR1 with national GHG inventory covering Energy, IPPU, AFOLU and Waste for 2018 and 2020.",National only; not city-boundary; AFOLU dominates totals; underlying microdata not published with report.,High,Primary official
Livestock,ETH-001,ETH-001-V.1,First Biennial Update Report (BUR1) — National GHG Inventory 2018 & 2020,Federal Democratic Republic of Ethiopia / UNFCCC,Emissions,"National GHG emissions by IPCC sector (Energy, IPPU, AFOLU, Waste); activity-data narratives and inventory totals",V.1,Ethiopia (national),National,national,Inventory years 2018 and 2020 (submitted 2024),BUR/NC cycle,PDF,Open,Not identified (UNFCCC public),No,https://unfccc.int/sites/default/files/resource/Ethiopia_First%20BUR.pdf,https://unfccc.int/documents/639672,"Official BUR1 with national GHG inventory covering Energy, IPPU, AFOLU and Waste for 2018 and 2020.",National only; not city-boundary; AFOLU dominates totals; underlying microdata not published with report.,High,Primary official
Livestock,ETH-002,ETH-002-V.1,Third National Communication (NC3),Ethiopia / UNFCCC,Hybrid,"National circumstances, GHG inventory context, mitigation/adaptation; complementary to BUR1",V.1,Ethiopia,National,national,Submitted June 2024,NC cycle,PDF,Open,Not identified,No,https://unfccc.int/documents/639671,https://unfccc.int/documents/639671,Third National Communication providing inventory and climate-policy context alongside BUR1.,Narrative PDF; city inventories need separate activity data.,High,Primary official
Livestock,ETH-006,ETH-006-V.1,Agricultural Sample Survey — Livestock and Livestock Characteristics,ESS,Activity,Livestock populations by species; livestock product utilization; farm management practices,V.1,Ethiopia,National and regional (survey design); woreda not always published,state_or_province,Annual Meher-season series (e.g. 2021/22 latest highlighted),Annual,PDF (+ StatBank/IMIS indicators),Open,Not identified,Partial (IMIS/StatBank),https://ess.gov.et/agriculture/,https://ess.gov.et/agriculture/,Core official livestock statistics for AFOLU enteric/manure activity data.,Manure management systems detail limited; urban livestock sparse; city allocation needs spatial proxies.,High,Primary official
Livestock,ETH-008,ETH-008-V.1,IMIS Ethiopia / ESS StatBank,ESS (+ Redatam/UNFPA partners for IMIS),Activity,Interactive census/survey indicators including selected energy production and socio-economic proxies,V.1,Ethiopia,National to local depending on dataset,national,Multiple survey/census vintages,As surveys loaded,Web query / Excel-PDF export,Open,Not identified,Unknown,http://imisethiopia.gov.et/,https://ess.gov.et/,Integrated statistical query platform and StatBank for official indicators usable as allocation proxies.,UI/legacy stack; indicator coverage uneven; not a full energy meter database.,Medium,Primary official
Livestock,ETH-010,ETH-010-V.1,Ethiopia Socioeconomic Survey / LSMS-ISA (incl. energy & agriculture modules),ESS / World Bank LSMS,Activity,Household expenditure including energy; agriculture; assets — allocation and supporting data,V.1,Ethiopia,National/regional sample; geo-referenced households in microdata,state_or_province,Panel waves (e.g. 2018/19 ESS4),Multi-year waves,Microdata + PDF report,Open (registration may apply),As stated by World Bank Microdata Library,No,https://microdata.worldbank.org/catalog/3823,https://ess.gov.et/download/lsms_ess_16-02-21-1/,Multi-topic household panel with consumption and agriculture modules supporting residential energy and AFOLU proxies.,Not utility meters; city complete census of energy not available.,High,Official survey partnership
Livestock,ETH-011,ETH-011-V.1,Addis Ababa GHG Emissions Inventory 2016 (GPC / C40 CIRIS),Addis Ababa / Ethiopia EPA (C40 CAP programme),Emissions,City-wide GPC-compliant GHG inventory by sector and scope for Addis Ababa,V.1,Addis Ababa administrative boundary,City,city_or_municipality,2016 (prior 2012 inventory also exists),Project-based (not confirmed annual open series),PDF,Open,Not identified,No,https://epa.gov.et/images/PDF/Climatechange/2016_Addis_Ababa_GHG_Emssion_Report.pdf,https://epa.gov.et/,Rare public city GPC inventory for Addis Ababa confirming BASIC/BASIC+ style sector coverage for a reference year.,Dated (2016); underlying activity tables incomplete in public PDF; other Ethiopian cities lack equivalent open inventories.,High,City official / C40
Livestock,ETH-019,ETH-019-V.1,EDGAR GHG gridded & cities emissions,European Commission JRC,Emissions,Modeled sectoral GHG; grids; city/settlement products for spatial allocation,V.1,Global including Ethiopia,0.1° / 1 km city products,modeled_grid,1970–2024 (latest release),Periodic,NetCDF / CSV,Open,As stated by JRC,No,https://edgar.jrc.ec.europa.eu/emissions_data_and_maps,https://edgar.jrc.ec.europa.eu/,Independent gridded emissions for gap-filling Ethiopian city inventories.,Modeled; biomass/AFOLU dominance needs local calibration.,High,International modeled
Livestock,ETH-021,ETH-021-V.1,"FAOSTAT (crops, livestock, fertilizers, land)",FAO,Activity,National agricultural activity defaults and cross-checks,V.1,Ethiopia,National,modeled_grid,Long series,Annual,CSV / API,Open,FAO terms,Yes,https://www.fao.org/faostat/en/#data,https://www.fao.org/faostat/en/#home,International agriculture statistics complementing ESS AgSS.,National only; may differ from ESS.,High,International official
Land,ETH-001,ETH-001-V.2,First Biennial Update Report (BUR1) — National GHG Inventory 2018 & 2020,Federal Democratic Republic of Ethiopia / UNFCCC,Emissions,"National GHG emissions by IPCC sector (Energy, IPPU, AFOLU, Waste); activity-data narratives and inventory totals",V.2,Ethiopia (national),National,national,Inventory years 2018 and 2020 (submitted 2024),BUR/NC cycle,PDF,Open,Not identified (UNFCCC public),No,https://unfccc.int/sites/default/files/resource/Ethiopia_First%20BUR.pdf,https://unfccc.int/documents/639672,"Official BUR1 with national GHG inventory covering Energy, IPPU, AFOLU and Waste for 2018 and 2020.",National only; not city-boundary; AFOLU dominates totals; underlying microdata not published with report.,High,Primary official
