indicator_name,dataset_id,row_id,dataset_name,publisher,dataset_type,information_requirements_satisfied,related_ccra_indicator,sectors_served,climatic_risks_served,risk_components,geographic_coverage,geographic_granularity,granularity_class,horizons_covered,temporal_coverage,update_frequency,data_format,open_restricted,license,api_available,download_url,documentation_url,short_description,limitations,confidence_level,authoritative_tier
Households in hazard-prone areas,MEX-A034,MEX-A034-CCRA-017,OEF Landslide Risk Score H×E×V (city screening),Open Earth Foundation (landslide_risk),Hybrid,Landslide risk composite,CCRA-017,Hydrogeological Disasters,Floods; Landslides,Exposure,Pipeline-ready,~90 m,modeled_grid,present,Static,Per city run,COG + tiles,Internal when published,CC BY 4.0,When published,https://github.com/Open-Earth-Foundation/geospatial-data/tree/main/transformation/landslide_risk,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/docs/ccra_pipeline_architecture.md,OEF landslide risk screening.,Slope gate.,High,OEF derived screening
Households in hazard-prone areas,MEX-A035,MEX-A035-CCRA-017,OEF shared city Exposure score (population density screening),Open Earth Foundation,Exposure,Shared E — INEGI AGEB / WorldPop,CCRA-017,Hydrogeological Disasters,Floods; Landslides,Exposure,City AOI,AGEB burned to H grid,neighborhood_or_small_area,present,Census-aligned,Per city run,COG / GPKG,Internal when published,CC BY 4.0,When published,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/collections/layers.yaml,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/docs/ccra_pipeline_architecture.md,OEF shared E — AGEB/manzana is natural MX grain (ACS/LSOA/DA analogue).,Choose AGEB vs manzana vs raster.,High,OEF derived screening
Inadequate Sanitation,MEX-A001,MEX-A001-CCRA-018,INEGI Censo de Población y Vivienda 2020 — Principales resultados por AGEB y manzana urbana,Instituto Nacional de Estadística y Geografía (INEGI),Hybrid,"Population density, age, income proxies, water/sanitation/drainage dwelling fields, electricity for E/V",CCRA-018,Public Health,Diseases,Vulnerability,México (urban AGEB/manzana; rural via ITER/localidad),AGEB / manzana urbana (finest standard census units),neighborhood_or_small_area,present,2020 Census,Census cycle (10 years) + intercensal,CSV / SCITEL / SCINCE / Marco Geoestadístico,Open,INEGI open terms / datos abiertos,Yes (downloads / APIs),https://www.inegi.org.mx/programas/ccpv/2020/,https://www.inegi.org.mx/app/scitel/,"National gold-standard E/V backbone at AGEB/manzana: age, dwelling services (agua, drenaje, electricidad), sociodemographics — city CCRA ready.",Rural manzana coverage limited; use ITER for rural localities. Privacy asterisks on small counts.,High,Primary official
Inadequate water access,MEX-A001,MEX-A001-CCRA-019,INEGI Censo de Población y Vivienda 2020 — Principales resultados por AGEB y manzana urbana,Instituto Nacional de Estadística y Geografía (INEGI),Hybrid,"Population density, age, income proxies, water/sanitation/drainage dwelling fields, electricity for E/V",CCRA-019,Public Health; Water Resources,Diseases; Droughts,Vulnerability,México (urban AGEB/manzana; rural via ITER/localidad),AGEB / manzana urbana (finest standard census units),neighborhood_or_small_area,present,2020 Census,Census cycle (10 years) + intercensal,CSV / SCITEL / SCINCE / Marco Geoestadístico,Open,INEGI open terms / datos abiertos,Yes (downloads / APIs),https://www.inegi.org.mx/programas/ccpv/2020/,https://www.inegi.org.mx/app/scitel/,"National gold-standard E/V backbone at AGEB/manzana: age, dwelling services (agua, drenaje, electricidad), sociodemographics — city CCRA ready.",Rural manzana coverage limited; use ITER for rural localities. Privacy asterisks on small counts.,High,Primary official
Inadequate water access,MEX-A021,MEX-A021-CCRA-019,CONAGUA REPDA / availability & drought monitors; organismos operadores urban water,CONAGUA / organismos operadores,Vulnerability,Water security index and drought/water-access context,CCRA-019,Public Health; Water Resources,Diseases; Droughts,Vulnerability,México,Cuenca / acuífero / utility service area,other_or_mixed,present,Ongoing monitors + REPDA,Periodic / near real-time drought,Tables / portals / GIS,Partially open,Gov MX,Partial,https://www.gob.mx/conagua,https://smn.conagua.gob.mx/es/climatologia/monitor-de-sequia-en-mexico,CONAGUA water availability/drought + utility performance; Census agua entubada for neighbourhood V.,No single national water-security index at AGEB.,High,Primary official
Income,MEX-A001,MEX-A001-CCRA-020,INEGI Censo de Población y Vivienda 2020 — Principales resultados por AGEB y manzana urbana,Instituto Nacional de Estadística y Geografía (INEGI),Hybrid,"Population density, age, income proxies, water/sanitation/drainage dwelling fields, electricity for E/V",CCRA-020,Energy Security; Food Security; Hydrogeological Disasters; Public Health; Water Resources,Diseases; Droughts; Floods; Heatwaves; Landslides,Vulnerability,México (urban AGEB/manzana; rural via ITER/localidad),AGEB / manzana urbana (finest standard census units),neighborhood_or_small_area,present,2020 Census,Census cycle (10 years) + intercensal,CSV / SCITEL / SCINCE / Marco Geoestadístico,Open,INEGI open terms / datos abiertos,Yes (downloads / APIs),https://www.inegi.org.mx/programas/ccpv/2020/,https://www.inegi.org.mx/app/scitel/,"National gold-standard E/V backbone at AGEB/manzana: age, dwelling services (agua, drenaje, electricidad), sociodemographics — city CCRA ready.",Rural manzana coverage limited; use ITER for rural localities. Privacy asterisks on small counts.,High,Primary official
Income,MEX-A002,MEX-A002-CCRA-020,CONEVAL Grado de Rezago Social AGEB urbana 2020 + estimaciones de pobreza urbana (AGEB/localidad),CONEVAL,Vulnerability,Income/poverty and multi-domain social deprivation (IMD/SEIFA analogue),CCRA-020,Energy Security; Food Security; Hydrogeological Disasters; Public Health; Water Resources,Diseases; Droughts; Floods; Heatwaves; Landslides,Vulnerability,México (urban AGEB; municipal poverty nationwide),AGEB urbana (GRS/pobreza ranges); municipio for official poverty,neighborhood_or_small_area,present,2020 (Census-aligned),CONEVAL measurement cycles,CSV / SHP / PDF maps,Open,CONEVAL open,Downloads,https://www.coneval.org.mx/Medicion/IRS/Paginas/Rezago_social_AGEB_2020.aspx,https://www.coneval.org.mx/Medicion/Paginas/PobrezaInicio.aspx,Canonical small-area deprivation: GRS AGEB + poverty estimates — preferred Income/V proxy (closest to IMD/SEIFA in this set).,GRS ≠ full multidimensional poverty (excludes income/food in GRS itself); combine with poverty AGEB products and Census.,High,Primary official
Income,MEX-A036,MEX-A036-CCRA-020,OEF shared city Vulnerability score (age/social screening),Open Earth Foundation,Vulnerability,"Shared V — age, CONEVAL GRS/pobreza, Census WASH",CCRA-020,Energy Security; Food Security; Hydrogeological Disasters; Public Health; Water Resources,Diseases; Droughts; Floods; Heatwaves; Landslides,Vulnerability,City AOI,AGEB,neighborhood_or_small_area,present,Census/CONEVAL-aligned,Per city run,COG / GPKG,Internal when published,CC BY 4.0,When published,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/collections/layers.yaml,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/docs/ccra_pipeline_architecture.md,OEF shared V from INEGI + CONEVAL — among the richest V stacks in this country set.,Composition site-specific.,High,OEF derived screening
Industrial GDP share,MEX-A017,MEX-A017-CCRA-021,INEGI SCN / Cuentas por sectores — agroindustria e industria (PIB shares),INEGI,Vulnerability,Agricultural and industrial GDP shares,CCRA-021,Infrastructures,Erosions; Heatwave; Landslides; Sea level rise,Vulnerability,México,National / entidad federativa,national,present,Annual/quarterly,Quarterly,Tables,Open,INEGI,Yes,https://www.inegi.org.mx/temas/pib/,https://www.inegi.org.mx/,Official sectoral GDP for economic dependence indicators.,Needs downscaling for city CCRA.,High,Primary official
Landslide Susceptibility,MEX-A009,MEX-A009-CCRA-022,CENAPRED Mapa Nacional de Susceptibilidad por Inestabilidad de Laderas (2020) + NASA LHASA/DEM drivers,CENAPRED / NASA / ESA,Hazard,Landslide Threat / Susceptibility,CCRA-022,Infrastructures,Landslides,Vulnerability,México,National susceptibility map + ~1 km LHASA / 30 m DEM,modeled_grid,present,2020 national map + model vintages,Product updates,Raster / ArcGIS REST / GeoTIFF,Open,CENAPRED / see publishers,Yes,http://www.atlasnacionalderiesgos.gob.mx/,https://gpm.nasa.gov/landslides/,National landslide susceptibility (CENAPRED) — preferred Landslide Threat; LHASA/DEM as OEF inputs.,Screening scale; local geotech studies for engineering.,High,Primary official
Landslide Susceptibility,MEX-A031,MEX-A031-CCRA-022,OEF Landslide Hazard Score (city screening ensemble),Open Earth Foundation (models/landslide_hazard),Hazard,City landslide susceptibility,CCRA-022,Infrastructures,Landslides,Vulnerability,"Pipeline-ready (esp. hillside CDMX, GDL, Puebla foothills)",~90 m,modeled_grid,present,Static,Per city run,COG + tiles,Internal when published,CC BY 4.0,When published,https://github.com/Open-Earth-Foundation/geospatial-data/tree/main/transformation/landslide_hazard,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/models/landslide_hazard/,OEF landslide_hazard complement; prefer CENAPRED national susceptibility as primary H.,Prefer CENAPRED citation.,High,OEF derived screening
Landslide Susceptibility,MEX-A034,MEX-A034-CCRA-022,OEF Landslide Risk Score H×E×V (city screening),Open Earth Foundation (landslide_risk),Hybrid,Landslide risk composite,CCRA-022,Infrastructures,Landslides,Vulnerability,Pipeline-ready,~90 m,modeled_grid,present,Static,Per city run,COG + tiles,Internal when published,CC BY 4.0,When published,https://github.com/Open-Earth-Foundation/geospatial-data/tree/main/transformation/landslide_risk,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/docs/ccra_pipeline_architecture.md,OEF landslide risk screening.,Slope gate.,High,OEF derived screening
Landslide Threat Index,MEX-A009,MEX-A009-CCRA-023,CENAPRED Mapa Nacional de Susceptibilidad por Inestabilidad de Laderas (2020) + NASA LHASA/DEM drivers,CENAPRED / NASA / ESA,Hazard,Landslide Threat / Susceptibility,CCRA-023,Hydrogeological Disasters; Infrastructures,Landslides,Hazard,México,National susceptibility map + ~1 km LHASA / 30 m DEM,modeled_grid,present,2020 national map + model vintages,Product updates,Raster / ArcGIS REST / GeoTIFF,Open,CENAPRED / see publishers,Yes,http://www.atlasnacionalderiesgos.gob.mx/,https://gpm.nasa.gov/landslides/,National landslide susceptibility (CENAPRED) — preferred Landslide Threat; LHASA/DEM as OEF inputs.,Screening scale; local geotech studies for engineering.,High,Primary official
Landslide Threat Index,MEX-A031,MEX-A031-CCRA-023,OEF Landslide Hazard Score (city screening ensemble),Open Earth Foundation (models/landslide_hazard),Hazard,City landslide susceptibility,CCRA-023,Hydrogeological Disasters; Infrastructures,Landslides,Hazard,"Pipeline-ready (esp. hillside CDMX, GDL, Puebla foothills)",~90 m,modeled_grid,present,Static,Per city run,COG + tiles,Internal when published,CC BY 4.0,When published,https://github.com/Open-Earth-Foundation/geospatial-data/tree/main/transformation/landslide_hazard,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/models/landslide_hazard/,OEF landslide_hazard complement; prefer CENAPRED national susceptibility as primary H.,Prefer CENAPRED citation.,High,OEF derived screening
Landslide Threat Index,MEX-A034,MEX-A034-CCRA-023,OEF Landslide Risk Score H×E×V (city screening),Open Earth Foundation (landslide_risk),Hybrid,Landslide risk composite,CCRA-023,Hydrogeological Disasters; Infrastructures,Landslides,Hazard,Pipeline-ready,~90 m,modeled_grid,present,Static,Per city run,COG + tiles,Internal when published,CC BY 4.0,When published,https://github.com/Open-Earth-Foundation/geospatial-data/tree/main/transformation/landslide_risk,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/docs/ccra_pipeline_architecture.md,OEF landslide risk screening.,Slope gate.,High,OEF derived screening
Landslide Threat Index,MEX-A037,MEX-A037-CCRA-023,OEF Flood / Heat / Landslide mechanism-type layers (NbS screening),Open Earth Foundation (nbs_*_mechanism_type),Hazard,Mechanism classes; drainage_constrained proxies stormwater gap,CCRA-023,Hydrogeological Disasters; Infrastructures,Landslides,Hazard,Pipeline-ready,~250 m / ~90 m,modeled_grid,present,Static,Per NbS run,Categorical COG,Internal when published,CC BY 4.0,When published,https://github.com/Open-Earth-Foundation/geospatial-data/tree/main/transformation/nbs_screening,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/collections/layers.yaml,OEF mechanism-type layers. Drainage_constrained remains proxy; Census 'drenaje' is household sanitation connection ≠ stormwater network coverage.,Screening only. Do not confuse dwelling drenaje with CCRA-039.,Medium,OEF derived screening
Maximum Consecutive Dry Days (CDD),MEX-A010,MEX-A010-CCRA-024,SMN / CONAGUA climate + INECC escenarios de cambio climático (proyecciones nacionales),SMN / CONAGUA / INECC,Hazard,"Official Mexican climate observations and CC projections (temp, precip, drought context)",CCRA-024,Biodiversity; Energy Security; Food Security; Water Resources,Droughts,Hazard,México,Station / projection grids,modeled_grid,present;2030;2050,Climatologies + INECC scenarios,Ongoing / scenario releases,NetCDF / portals / tables,Mostly open,Gov MX,Partial,https://smn.conagua.gob.mx/,https://www.gob.mx/inecc,Authoritative MX climate backbone for extremes and futures — prefer for citation; OEF heat for urban UHI.,Grid ≠ urban microclimate.,High,Primary official
Maximum Consecutive Dry Days (CDD),MEX-A011,MEX-A011-CCRA-024,CHIRPS + ERA5-Land extremes / OEF HWM & FRI inputs,UCSB CHIRPS / ECMWF / OEF,Hazard,"Rx5day, CDD, humidity, SPEI, heatwave, FRI futures",CCRA-024,Biodiversity; Energy Security; Food Security; Water Resources,Droughts,Hazard,Global (incl. México),0.05°–0.1° / OEF derivatives,modeled_grid,present;2030;2050,Multi-decadal + OEF futures,Near real-time / CDS,GeoTIFF / NetCDF,Open,Open/Copernicus,Yes,https://www.chc.ucsb.edu/data/chirps,https://cds.climate.copernicus.eu/,Open global extremes and OEF derivatives as operational CCRA rasters/futures.,Prefer SMN/INECC for official MX climate narrative.,High,International modeled
Maximum Precipitation 5 days (Rx5day),MEX-A010,MEX-A010-CCRA-025,SMN / CONAGUA climate + INECC escenarios de cambio climático (proyecciones nacionales),SMN / CONAGUA / INECC,Hazard,"Official Mexican climate observations and CC projections (temp, precip, drought context)",CCRA-025,Food Security; Infrastructures; Public Health,Diseases; Erosions; Floods,Hazard,México,Station / projection grids,modeled_grid,present;2030;2050,Climatologies + INECC scenarios,Ongoing / scenario releases,NetCDF / portals / tables,Mostly open,Gov MX,Partial,https://smn.conagua.gob.mx/,https://www.gob.mx/inecc,Authoritative MX climate backbone for extremes and futures — prefer for citation; OEF heat for urban UHI.,Grid ≠ urban microclimate.,High,Primary official
Maximum Precipitation 5 days (Rx5day),MEX-A011,MEX-A011-CCRA-025,CHIRPS + ERA5-Land extremes / OEF HWM & FRI inputs,UCSB CHIRPS / ECMWF / OEF,Hazard,"Rx5day, CDD, humidity, SPEI, heatwave, FRI futures",CCRA-025,Food Security; Infrastructures; Public Health,Diseases; Erosions; Floods,Hazard,Global (incl. México),0.05°–0.1° / OEF derivatives,modeled_grid,present;2030;2050,Multi-decadal + OEF futures,Near real-time / CDS,GeoTIFF / NetCDF,Open,Open/Copernicus,Yes,https://www.chc.ucsb.edu/data/chirps,https://cds.climate.copernicus.eu/,Open global extremes and OEF derivatives as operational CCRA rasters/futures.,Prefer SMN/INECC for official MX climate narrative.,High,International modeled
Maximum temperature,MEX-A010,MEX-A010-CCRA-026,SMN / CONAGUA climate + INECC escenarios de cambio climático (proyecciones nacionales),SMN / CONAGUA / INECC,Hazard,"Official Mexican climate observations and CC projections (temp, precip, drought context)",CCRA-026,Biodiversity; Energy Security; Infrastructures; Public Health,Diseases; Heatwave; Heatwaves,Hazard,México,Station / projection grids,modeled_grid,present;2030;2050,Climatologies + INECC scenarios,Ongoing / scenario releases,NetCDF / portals / tables,Mostly open,Gov MX,Partial,https://smn.conagua.gob.mx/,https://www.gob.mx/inecc,Authoritative MX climate backbone for extremes and futures — prefer for citation; OEF heat for urban UHI.,Grid ≠ urban microclimate.,High,Primary official
Maximum temperature,MEX-A011,MEX-A011-CCRA-026,CHIRPS + ERA5-Land extremes / OEF HWM & FRI inputs,UCSB CHIRPS / ECMWF / OEF,Hazard,"Rx5day, CDD, humidity, SPEI, heatwave, FRI futures",CCRA-026,Biodiversity; Energy Security; Infrastructures; Public Health,Diseases; Heatwave; Heatwaves,Hazard,Global (incl. México),0.05°–0.1° / OEF derivatives,modeled_grid,present;2030;2050,Multi-decadal + OEF futures,Near real-time / CDS,GeoTIFF / NetCDF,Open,Open/Copernicus,Yes,https://www.chc.ucsb.edu/data/chirps,https://cds.climate.copernicus.eu/,Open global extremes and OEF derivatives as operational CCRA rasters/futures.,Prefer SMN/INECC for official MX climate narrative.,High,International modeled
Maximum temperature,MEX-A030,MEX-A030-CCRA-026,OEF Heat Hazard Score (city screening ensemble),Open Earth Foundation (models/heat_hazard),Hazard,City LST heat hazard,CCRA-026,Biodiversity; Energy Security; Infrastructures; Public Health,Diseases; Heatwave; Heatwaves,Hazard,Pipeline-ready for Mexican cities,~250 m,modeled_grid,present,Multi-year LST (configure AMJ/JJA or city season),Per city run,COG + tiles,Internal when published,CC BY 4.0,When published,https://github.com/Open-Earth-Foundation/geospatial-data/tree/main/transformation/heat_hazard,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/collections/layers.yaml,OEF heat_hazard for CDMX/MTY/GDL UHI beyond SMN grids — high value.,LST ≠ air temperature.,High,OEF derived screening
Maximum temperature,MEX-A033,MEX-A033-CCRA-026,OEF Heat Risk Score H×E×V (city screening),Open Earth Foundation (heat_risk),Hybrid,Heat risk composite,CCRA-026,Biodiversity; Energy Security; Infrastructures; Public Health,Diseases; Heatwave; Heatwaves,Hazard,Pipeline-ready,~250 m,modeled_grid,present,Static,Per city run,COG + tiles,Internal when published,CC BY 4.0,When published,https://github.com/Open-Earth-Foundation/geospatial-data/tree/main/transformation/heat_risk,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/docs/ccra_pipeline_architecture.md,OEF heat risk with Census/CONEVAL V.,Season config.,High,OEF derived screening
Maximum temperature,MEX-A037,MEX-A037-CCRA-026,OEF Flood / Heat / Landslide mechanism-type layers (NbS screening),Open Earth Foundation (nbs_*_mechanism_type),Hazard,Mechanism classes; drainage_constrained proxies stormwater gap,CCRA-026,Biodiversity; Energy Security; Infrastructures; Public Health,Diseases; Heatwave; Heatwaves,Hazard,Pipeline-ready,~250 m / ~90 m,modeled_grid,present,Static,Per NbS run,Categorical COG,Internal when published,CC BY 4.0,When published,https://github.com/Open-Earth-Foundation/geospatial-data/tree/main/transformation/nbs_screening,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/collections/layers.yaml,OEF mechanism-type layers. Drainage_constrained remains proxy; Census 'drenaje' is household sanitation connection ≠ stormwater network coverage.,Screening only. Do not confuse dwelling drenaje with CCRA-039.,Medium,OEF derived screening
Natural vegetation cover,MEX-A014,MEX-A014-CCRA-027,CONAFOR INFyS / MAD-MEX land cover + Hansen GFC,CONAFOR / CONABIO / UMD,Hybrid,"Forest cover, forest loss, natural vegetation",CCRA-027,Biodiversity; Hydrogeological Disasters,Droughts; Heatwaves; Landslides,Exposure; Vulnerability,México,INFyS / ~30 m EO,modeled_grid,present,INFyS cycles + annual Hansen,Periodic/annual,GeoTIFF / tables,Open,Gov MX / CC BY,Partial,https://www.gob.mx/conafor,https://www.biodiversidad.gob.mx/,Official forest inventory/monitoring plus EO for vegetation/erosion/landslide context.,Combine INFyS with Hansen for loss dynamics.,High,Primary official
Population density,MEX-A001,MEX-A001-CCRA-028,INEGI Censo de Población y Vivienda 2020 — Principales resultados por AGEB y manzana urbana,Instituto Nacional de Estadística y Geografía (INEGI),Hybrid,"Population density, age, income proxies, water/sanitation/drainage dwelling fields, electricity for E/V",CCRA-028,Energy Security; Food Security; Hydrogeological Disasters; Infrastructures; Public Health; Water Resources,Diseases; Droughts; Floods; Heatwaves; Landslides; Sea level rise,Exposure,México (urban AGEB/manzana; rural via ITER/localidad),AGEB / manzana urbana (finest standard census units),neighborhood_or_small_area,present,2020 Census,Census cycle (10 years) + intercensal,CSV / SCITEL / SCINCE / Marco Geoestadístico,Open,INEGI open terms / datos abiertos,Yes (downloads / APIs),https://www.inegi.org.mx/programas/ccpv/2020/,https://www.inegi.org.mx/app/scitel/,"National gold-standard E/V backbone at AGEB/manzana: age, dwelling services (agua, drenaje, electricidad), sociodemographics — city CCRA ready.",Rural manzana coverage limited; use ITER for rural localities. Privacy asterisks on small counts.,High,Primary official
Population density,MEX-A004,MEX-A004-CCRA-028,WorldPop / GHSL population grids (México),WorldPop / JRC,Exposure,Alternate gridded population density,CCRA-028,Energy Security; Food Security; Hydrogeological Disasters; Infrastructures; Public Health; Water Resources,Diseases; Droughts; Floods; Heatwaves; Landslides; Sea level rise,Exposure,México,~100 m,modeled_grid,present;2030,Multi-epoch,Product releases,GeoTIFF,Open,CC BY / JRC,Yes,https://hub.worldpop.org/,https://ghsl.jrc.ec.europa.eu/,Continuous population rasters; prefer INEGI AGEB for official counts.,Modeled vs census; use for OEF E grids.,High,International modeled
Population density,MEX-A032,MEX-A032-CCRA-028,OEF Flood Risk Score H×E×V (city screening),Open Earth Foundation (flood_risk),Hybrid,R=(H×E×V)^(1/3) with AGEB/CONEVAL E/V; optional CENAPRED H,CCRA-028,Energy Security; Food Security; Hydrogeological Disasters; Infrastructures; Public Health; Water Resources,Diseases; Droughts; Floods; Heatwaves; Landslides; Sea level rise,Exposure,Pipeline-ready,~250 m,modeled_grid,present,Static,Per city run,COG + tiles,Internal when published,CC BY 4.0,When published,https://github.com/Open-Earth-Foundation/geospatial-data/tree/main/transformation/flood_risk,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/docs/ccra_pipeline_architecture.md,OEF flood risk packaging; MEX AGEB+CONEVAL is among richest V stacks.,Wire CENAPRED H optionally.,High,OEF derived screening
Population density,MEX-A033,MEX-A033-CCRA-028,OEF Heat Risk Score H×E×V (city screening),Open Earth Foundation (heat_risk),Hybrid,Heat risk composite,CCRA-028,Energy Security; Food Security; Hydrogeological Disasters; Infrastructures; Public Health; Water Resources,Diseases; Droughts; Floods; Heatwaves; Landslides; Sea level rise,Exposure,Pipeline-ready,~250 m,modeled_grid,present,Static,Per city run,COG + tiles,Internal when published,CC BY 4.0,When published,https://github.com/Open-Earth-Foundation/geospatial-data/tree/main/transformation/heat_risk,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/docs/ccra_pipeline_architecture.md,OEF heat risk with Census/CONEVAL V.,Season config.,High,OEF derived screening
Population density,MEX-A034,MEX-A034-CCRA-028,OEF Landslide Risk Score H×E×V (city screening),Open Earth Foundation (landslide_risk),Hybrid,Landslide risk composite,CCRA-028,Energy Security; Food Security; Hydrogeological Disasters; Infrastructures; Public Health; Water Resources,Diseases; Droughts; Floods; Heatwaves; Landslides; Sea level rise,Exposure,Pipeline-ready,~90 m,modeled_grid,present,Static,Per city run,COG + tiles,Internal when published,CC BY 4.0,When published,https://github.com/Open-Earth-Foundation/geospatial-data/tree/main/transformation/landslide_risk,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/docs/ccra_pipeline_architecture.md,OEF landslide risk screening.,Slope gate.,High,OEF derived screening
Population density,MEX-A035,MEX-A035-CCRA-028,OEF shared city Exposure score (population density screening),Open Earth Foundation,Exposure,Shared E — INEGI AGEB / WorldPop,CCRA-028,Energy Security; Food Security; Hydrogeological Disasters; Infrastructures; Public Health; Water Resources,Diseases; Droughts; Floods; Heatwaves; Landslides; Sea level rise,Exposure,City AOI,AGEB burned to H grid,neighborhood_or_small_area,present,Census-aligned,Per city run,COG / GPKG,Internal when published,CC BY 4.0,When published,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/collections/layers.yaml,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/docs/ccra_pipeline_architecture.md,OEF shared E — AGEB/manzana is natural MX grain (ACS/LSOA/DA analogue).,Choose AGEB vs manzana vs raster.,High,OEF derived screening
Port infrastructures,MEX-A012,MEX-A012-CCRA-029,INECC / SEMARNAT coastal vulnerability & SLR studies + tide gauges; IPCC AR6 regional SLR,INECC / SEMARNAT / UNAM / IPCC,Hazard,Sea-level change and coastal inundation/erosion vulnerability,CCRA-029,Infrastructures,Sea level rise,Exposure,"Mexican coasts (Golfo, Pacífico, Caribe)",Coastal segments / study rasters / gauges,other_or_mixed,present;2030;2050,National vulnerability products + AR6,Periodic,Reports / GIS / portals,Mostly open,Gov MX / IPCC,Partial,https://www.gob.mx/inecc,https://www.ipcc.ch/,"Mexican coastal SLR/vulnerability stack for port and coastal-city CCRA (Veracruz, Carmen, Cancún, etc.).",Not one seamless national SLR inundation COG; combine with CENAPRED coastal hydromet where available.,Medium,Primary official
Port infrastructures,MEX-A023,MEX-A023-CCRA-029,API / SCT / SEMAR ports & OSM harbour features,Administración Portuaria Integral / SCT / OSM,Exposure,Port infrastructures,CCRA-029,Infrastructures,Sea level rise,Exposure,Mexican coasts,Port polygons / berths,facility_or_asset,present,Ongoing,Periodic,SHP / GeoJSON,Partially open,Varies / ODbL,Partial,https://www.gob.mx/sct,https://www.gob.mx/semar,Port assets for SLR/coastal storm exposure.,Detailed asset GIS may be operator-restricted.,Medium,Secondary official
Power generation facilities,MEX-A019,MEX-A019-CCRA-030,CENACE / CFE / CRE generation registers + WRI Global Power Plant Database,CENACE / CFE / CRE / WRI,Exposure,Power generation facilities,CCRA-030,Energy Security,Droughts; Heatwaves,Exposure,México,Facility points,facility_or_asset,present,Ongoing registers,Periodic,CSV / tables / open data,Partially open,Gov MX / CC BY,Partial,https://www.gob.mx/cenace,https://www.gob.mx/cre,Generation locations for Energy Security exposure.,Some distributed assets incomplete.,High,Primary official
Protected areas,MEX-A015,MEX-A015-CCRA-031,CONANP / CONABIO Áreas Naturales Protegidas + WDPA México,CONANP / CONABIO / UNEP-WCMC,Exposure,Protected areas,CCRA-031,Biodiversity,Droughts; Heatwaves,Exposure,México,ANP polygons,facility_or_asset,present,Continuous updates,Periodic,SHP / GeoJSON,Open,Gov MX / WDPA,Yes,https://www.gob.mx/conanp,https://www.protectedplanet.net/,Official Mexican protected areas — preferred over WDPA alone.,ADVC/other conserved areas may need CONABIO complements.,High,Primary official
Railroad density,MEX-A018,MEX-A018-CCRA-032,"INEGI / OSM — carretera, ferrocarril, puertos, edificios; Microsoft footprints",INEGI / OSM / Microsoft,Exposure,Road/rail/port density; buildings for hazard-prone households,CCRA-032,Infrastructures,Erosions; Heatwave; Landslides,Exposure,México,Vector networks / buildings,facility_or_asset,present,INEGI RNC/RHN releases; OSM continuous,Periodic / continuous,SHP / PBF / GPKG,Open,INEGI / ODbL,Yes,https://www.inegi.org.mx/temas/transportes/,https://download.geofabrik.de/north-america/mexico.html,Open transport and building exposure stack for CENAPRED hazard overlays.,Building completeness uneven in peri-urban/informal settlements.,High,Secondary official
Relative humidity,MEX-A010,MEX-A010-CCRA-033,SMN / CONAGUA climate + INECC escenarios de cambio climático (proyecciones nacionales),SMN / CONAGUA / INECC,Hazard,"Official Mexican climate observations and CC projections (temp, precip, drought context)",CCRA-033,Public Health,Diseases,Hazard,México,Station / projection grids,modeled_grid,present;2030;2050,Climatologies + INECC scenarios,Ongoing / scenario releases,NetCDF / portals / tables,Mostly open,Gov MX,Partial,https://smn.conagua.gob.mx/,https://www.gob.mx/inecc,Authoritative MX climate backbone for extremes and futures — prefer for citation; OEF heat for urban UHI.,Grid ≠ urban microclimate.,High,Primary official
Relative humidity,MEX-A011,MEX-A011-CCRA-033,CHIRPS + ERA5-Land extremes / OEF HWM & FRI inputs,UCSB CHIRPS / ECMWF / OEF,Hazard,"Rx5day, CDD, humidity, SPEI, heatwave, FRI futures",CCRA-033,Public Health,Diseases,Hazard,Global (incl. México),0.05°–0.1° / OEF derivatives,modeled_grid,present;2030;2050,Multi-decadal + OEF futures,Near real-time / CDS,GeoTIFF / NetCDF,Open,Open/Copernicus,Yes,https://www.chc.ucsb.edu/data/chirps,https://cds.climate.copernicus.eu/,Open global extremes and OEF derivatives as operational CCRA rasters/futures.,Prefer SMN/INECC for official MX climate narrative.,High,International modeled
